iteration,w_const_0.7,w_linear,w_nonlinear
9905,9.949580,0.994959,6.965383
9906,9.949580,0.994959,6.965383
9907,9.949580,0.994959,6.965383
9908,9.949580,0.994959,6.965383
9909,9.949580,0.994959,6.965383
9910,9.949580,0.994959,6.965383
9911,9.949580,0.994959,6.965383
9912,9.949580,0.994959,6.965383
9913,9.949580,0.994959,6.965383
9914,9.949580,0.994959,6.965383
9915,9.949580,0.994959,6.965383
9916,9.949580,0.994959,6.965383
9917,9.949580,0.994959,6.965383
9918,9.949580,0.994959,6.965383
9919,9.949580,0.994959,6.965383
9920,9.949580,0.994959,6.965383
9921,9.949580,0.994959,6.965383
9922,9.949580,0.994959,6.965383
9923,9.949580,0.994959,6.965383
9924,9.949580,0.994959,6.965383
9925,9.949580,0.994959,6.965383
9926,9.949580,0.994959,6.965383
9927,9.949580,0.994959,6.965383
9928,9.949580,0.994959,6.965383
9929,9.949580,0.994959,6.965383
9930,9.949580,0.994959,6.965383
9931,9.949580,0.994959,6.965383
9932,9.949580,0.994959,6.965383
9933,9.949580,0.994959,6.965383
9934,9.949580,0.994959,6.965383
9935,9.949580,0.994959,6.965383
9936,9.949580,0.994959,6.965383
9937,9.949580,0.994959,6.965383
9938,9.949580,0.994959,6.965383
9939,9.949580,0.994959,6.965383
9940,9.949580,0.994959,6.965383
9941,9.949580,0.994959,6.965383
9942,9.949580,0.994959,6.965383
9943,9.949580,0.994959,6.965383
9944,9.949580,0.994959,6.965383
9945,9.949580,0.994959,6.965383
9946,9.949580,0.994959,6.965383
9947,9.949580,0.994959,6.965383
9948,9.949580,0.994959,6.965383
9949,9.949580,0.994959,6.965383
9950,9.949580,0.994959,6.965383
9951,9.949580,0.994959,6.965383
9952,9.949580,0.994959,6.965383
9953,9.949580,0.994959,6.965383
9954,9.949580,0.994959,6.965383
9955,9.949580,0.994959,6.965383
9956,9.949580,0.994959,6.965383
9957,9.949580,0.994959,6.965383
9958,9.949580,0.994959,6.965383
9959,9.949580,0.994959,6.965383
9960,9.949580,0.994959,6.965383
9961,9.949580,0.994959,6.965383
9962,9.949580,0.994959,6.965383
9963,9.949580,0.994959,6.965383
9964,9.949580,0.994959,6.965383
9965,9.949580,0.994959,6.965383
9966,9.949580,0.994959,6.965383
9967,9.949580,0.994959,6.965383
9968,9.949580,0.994959,6.965383
9969,9.949580,0.994959,6.965383
9970,9.949580,0.994959,6.965383
9971,9.949580,0.994959,6.965383
9972,9.949580,0.994959,6.965383
9973,9.949580,0.994959,6.965383
9974,9.949580,0.994959,6.965383
9975,9.949580,0.994959,6.965383
9976,9.949580,0.994959,6.965383
9977,9.949580,0.994959,6.965383
9978,9.949580,0.994959,6.965383
9979,9.949580,0.994959,6.965383
9980,9.949580,0.994959,6.965383
9981,9.949580,0.994959,6.965383
9982,9.949580,0.994959,6.965383
9983,9.949580,0.994959,6.965383
9984,9.949580,0.994959,6.965383
9985,9.949580,0.994959,6.965383
9986,9.949580,0.994959,6.965383
9987,9.949580,0.994959,6.965383
9988,9.949580,0.994959,6.965383
9989,9.949580,0.994959,6.965383
9990,9.949580,0.994959,6.965383
9991,9.949580,0.994959,6.965383
9992,9.949580,0.994959,6.965383
9993,9.949580,0.994959,6.965383
9994,9.949580,0.994959,6.965383
9995,9.949580,0.994959,6.965383
9996,9.949580,0.994959,6.965383
9997,9.949580,0.994959,6.965383
9998,9.949580,0.994959,6.965383
9999,9.949580,0.994959,6.965383
10000,9.949580,0.994959,6.965383
10001,9.949580,0.994959,6.965383
10002,9.949580,0.994959,6.965383
10003,9.949580,0.994959,6.965383
10004,9.949580,0.994959,6.965383
10005,9.949580,0.994959,6.965383
10006,9.949580,0.994959,6.965383
10007,9.949580,0.994959,6.965383
10008,9.949580,0.994959,6.965383
10009,9.949580,0.994959,6.965383
10010,9.949580,0.994959,6.965383
10011,9.949580,0.994959,6.965383
10012,9.949580,0.994959,6.965383
10013,9.949580,0.994959,6.965383
10014,9.949580,0.994959,6.965383
10015,9.949580,0.994959,6.965383
10016,9.949580,0.994959,6.965383
10017,9.949580,0.994959,6.965383
10018,9.949580,0.994959,6.965383
10019,9.949580,0.994959,6.965383
10020,9.949580,0.994959,6.965383
10021,9.949580,0.994959,6.965383
10022,9.949580,0.994959,6.965383
10023,9.949580,0.994959,6.965383
10024,9.949580,0.994959,6.965383
10025,9.949580,0.994959,6.965383
10026,9.949580,0.994959,6.965383
10027,9.949580,0.994959,6.965383
10028,9.949580,0.994959,6.965383
10029,9.949580,0.994959,6.965383
10030,9.949580,0.994959,6.965383
10031,9.949580,0.994959,6.965383
10032,9.949580,0.994959,6.965383
10033,9.949580,0.994959,6.965383
10034,9.949580,0.994959,6.965383
10035,9.949580,0.994959,6.965383
10036,9.949580,0.994959,6.965383
10037,9.949580,0.994959,6.965383
10038,9.949580,0.994959,6.965383
10039,9.949580,0.994959,6.965383
10040,9.949580,0.994959,6.965383
10041,9.949580,0.994959,6.965383
10042,9.949580,0.994959,6.965383
10043,9.949580,0.994959,6.965383
10044,9.949580,0.994959,6.965383
10045,9.949580,0.994959,6.965383
10046,9.949580,0.994959,6.965383
10047,9.949580,0.994959,6.965383
10048,9.949580,0.994959,6.965383
10049,9.949580,0.994959,6.965383
10050,9.949580,0.994959,6.965383
10051,9.949580,0.994959,6.965383
10052,9.949580,0.994959,6.965383
10053,9.949580,0.994959,6.965383
10054,9.949580,0.994959,6.965383
10055,9.949580,0.994959,6.965383
10056,9.949580,0.994959,6.965383
10057,9.949580,0.994959,6.965383
10058,9.949580,0.994959,6.965383
10059,9.949580,0.994959,6.965383
10060,9.949580,0.994959,6.965383
10061,9.949580,0.994959,6.965383
10062,9.949580,0.994959,6.965383
10063,9.949580,0.994959,6.965383
10064,9.949580,0.994959,6.965383
10065,9.949580,0.994959,6.965383
10066,9.949580,0.994959,6.965383
10067,9.949580,0.994959,6.965383
10068,9.949580,0.994959,6.965383
10069,9.949580,0.994959,6.965383
10070,9.949580,0.994959,6.965383
10071,9.949580,0.994959,6.965383
10072,9.949580,0.994959,6.965383
10073,9.949580,0.994959,6.965383
10074,9.949580,0.994959,6.965383
10075,9.949580,0.994959,6.965383
10076,9.949580,0.994959,6.965383
10077,9.949580,0.994959,6.965383
10078,9.949580,0.994959,6.965383
10079,9.949580,0.994959,6.965383
10080,9.949580,0.994959,6.965383
10081,9.949580,0.994959,6.965383
10082,9.949580,0.994959,6.965383
10083,9.949580,0.994959,6.965383
10084,9.949580,0.994959,6.965383
10085,9.949580,0.994959,6.965383
10086,9.949580,0.994959,6.965383
10087,9.949580,0.994959,6.965383
10088,9.949580,0.994959,6.965383
10089,9.949580,0.994959,6.965383
10090,9.949580,0.994959,6.965383
10091,9.949580,0.994959,6.965383
10092,9.949580,0.994959,6.965383
10093,9.949580,0.994959,6.965383
10094,9.949580,0.994959,6.965383
10095,9.949580,0.994959,6.965383
10096,9.949580,0.994959,6.965383
10097,9.949580,0.994959,6.965383
10098,9.949580,0.994959,6.965383
10099,9.949580,0.994959,6.965383
10100,9.949580,0.994959,6.965383
10101,9.949580,0.994959,6.965383
10102,9.949580,0.994959,6.965383
10103,9.949580,0.994959,6.965383
10104,9.949580,0.994959,6.965383
10105,9.949580,0.994959,6.965383
10106,9.949580,0.994959,6.965383
10107,9.949580,0.994959,6.965383
10108,9.949580,0.994959,6.965383
10109,9.949580,0.994959,6.965383
10110,9.949580,0.994959,6.965383
10111,9.949580,0.994959,6.965383
10112,9.949580,0.994959,6.965383
10113,9.949580,0.994959,6.965383
10114,9.949580,0.994959,6.965383
10115,9.949580,0.994959,6.965383
10116,9.949580,0.994959,6.965383
10117,9.949580,0.994959,6.965383
10118,9.949580,0.994959,6.965383
10119,9.949580,0.994959,6.965383
10120,9.949580,0.994959,6.965383
10121,9.949580,0.994959,6.965383
10122,9.949580,0.994959,6.965383
10123,9.949580,0.994959,6.965383
10124,9.949580,0.994959,6.965383
10125,9.949580,0.994959,6.965383
10126,9.949580,0.994959,6.965383
10127,9.949580,0.994959,6.965383
10128,9.949580,0.994959,6.965383
10129,9.949580,0.994959,6.965383
10130,9.949580,0.994959,6.965383
10131,9.949580,0.994959,6.965383
10132,9.949580,0.994959,6.965383
10133,9.949580,0.994959,6.965383
10134,9.949580,0.994959,6.965383
10135,9.949580,0.994959,6.965383
10136,9.949580,0.994959,6.965383
10137,9.949580,0.994959,6.965383
10138,9.949580,0.994959,6.965383
10139,9.949580,0.994959,6.965383
10140,9.949580,0.994959,6.965383
10141,9.949580,0.994959,6.965383
10142,9.949580,0.994959,6.965383
10143,9.949580,0.994959,6.965383
10144,9.949580,0.994959,6.965383
10145,9.949580,0.994959,6.965383
10146,9.949580,0.994959,6.965383
10147,9.949580,0.994959,6.965383
10148,9.949580,0.994959,6.965383
10149,9.949580,0.994959,6.965383
10150,9.949580,0.994959,6.965383
10151,9.949580,0.994959,6.965383
10152,9.949580,0.994959,6.965383
10153,9.949580,0.994959,6.965383
10154,9.949580,0.994959,6.965383
10155,9.949580,0.994959,6.965383
10156,9.949580,0.994959,6.965383
10157,9.949580,0.994959,6.965383
10158,9.949580,0.994959,6.965383
10159,9.949580,0.994959,6.965383
10160,9.949580,0.994959,6.965383
10161,9.949580,0.994959,6.965383
10162,9.949580,0.994959,6.965383
10163,9.949580,0.994959,6.965383
10164,9.949580,0.994959,6.965383
10165,9.949580,0.994959,6.965383
10166,9.949580,0.994959,6.965383
10167,9.949580,0.994959,6.965383
10168,9.949580,0.994959,6.965383
10169,9.949580,0.994959,6.965383
10170,9.949580,0.994959,6.965383
10171,9.949580,0.994959,6.965383
10172,9.949580,0.994959,6.965383
10173,9.949580,0.994959,6.965383
10174,9.949580,0.994959,6.965383
10175,9.949580,0.994959,6.965383
10176,9.949580,0.994959,6.965383
10177,9.949580,0.994959,6.965383
10178,9.949580,0.994959,6.965383
10179,9.949580,0.994959,6.965383
10180,9.949580,0.994959,6.965383
10181,9.949580,0.994959,6.965383
10182,9.949580,0.994959,6.965383
10183,9.949580,0.994959,6.965383
10184,9.949580,0.994959,6.965383
10185,9.949580,0.994959,6.965383
10186,9.949580,0.994959,6.965383
10187,9.949580,0.994959,6.965383
10188,9.949580,0.994959,6.965383
10189,9.949580,0.994959,6.965383
10190,9.949580,0.994959,6.965383
10191,9.949580,0.994959,6.965383
10192,9.949580,0.994959,6.965383
10193,9.949580,0.994959,6.965383
10194,9.949580,0.994959,6.965383
10195,9.949580,0.994959,6.965383
10196,9.949580,0.994959,6.965383
10197,9.949580,0.994959,6.965383
10198,9.949580,0.994959,6.965383
10199,9.949580,0.994959,6.965383
10200,9.949580,0.994959,6.965383
10201,9.949580,0.994959,6.965383
10202,9.949580,0.994959,6.965383
10203,9.949580,0.994959,6.965383
10204,9.949580,0.994959,6.965383
10205,9.949580,0.994959,6.965383
10206,9.949580,0.994959,6.965383
10207,9.949580,0.994959,6.965383
10208,9.949580,0.994959,6.965383
10209,9.949580,0.994959,6.965383
10210,9.949580,0.994959,6.965383
10211,9.949580,0.994959,6.965383
10212,9.949580,0.994959,6.965383
10213,9.949580,0.994959,6.965383
10214,9.949580,0.994959,6.965383
10215,9.949580,0.994959,6.965383
10216,9.949580,0.994959,6.965383
10217,9.949580,0.994959,6.965383
10218,9.949580,0.994959,6.965383
10219,9.949580,0.994959,6.965383
10220,9.949580,0.994959,6.965383
10221,9.949580,0.994959,6.965383
10222,9.949580,0.994959,6.965383
10223,9.949580,0.994959,6.965383
10224,9.949580,0.994959,6.965383
10225,9.949580,0.994959,6.965383
10226,9.949580,0.994959,6.965383
10227,9.949580,0.994959,6.965383
10228,9.949580,0.994959,6.965383
10229,9.949580,0.994959,6.965383
10230,9.949580,0.994959,6.965383
10231,9.949580,0.994959,6.965383
10232,9.949580,0.994959,6.965383
10233,9.949580,0.994959,6.965383
10234,9.949580,0.994959,6.965383
10235,9.949580,0.994959,6.965383
10236,9.949580,0.994959,6.965383
10237,9.949580,0.994959,6.965383
10238,9.949580,0.994959,6.965383
10239,9.949580,0.994959,6.965383
10240,9.949580,0.994959,6.965383
10241,9.949580,0.994959,6.965383
10242,9.949580,0.994959,6.965383
10243,9.949580,0.994959,6.965383
10244,9.949580,0.994959,6.965383
10245,9.949580,0.994959,6.965383
10246,9.949580,0.994959,6.965383
10247,9.949580,0.994959,6.965383
10248,9.949580,0.994959,6.965383
10249,9.949580,0.994959,6.965383
10250,9.949580,0.994959,6.965383
10251,9.949580,0.994959,6.965383
10252,9.949580,0.994959,6.965383
10253,9.949580,0.994959,6.965383
10254,9.949580,0.994959,6.965383
10255,9.949580,0.994959,6.965383
10256,9.949580,0.994959,6.965383
10257,9.949580,0.994959,6.965383
10258,9.949580,0.994959,6.965383
10259,9.949580,0.994959,6.965383
10260,9.949580,0.994959,6.965383
10261,9.949580,0.994959,6.965383
10262,9.949580,0.994959,6.965383
10263,9.949580,0.994959,6.965383
10264,9.949580,0.994959,6.965383
10265,9.949580,0.994959,6.965383
10266,9.949580,0.994959,6.965383
10267,9.949580,0.994959,6.965383
10268,9.949580,0.994959,6.965383
10269,9.949580,0.994959,6.965383
10270,9.949580,0.994959,6.965383
10271,9.949580,0.994959,6.965383
10272,9.949580,0.994959,6.965383
10273,9.949580,0.994959,6.965383
10274,9.949580,0.994959,6.965383
10275,9.949580,0.994959,6.965383
10276,9.949580,0.994959,6.965383
10277,9.949580,0.994959,6.965383
10278,9.949580,0.994959,6.965383
10279,9.949580,0.994959,6.965383
10280,9.949580,0.994959,6.965383
10281,9.949580,0.994959,6.965383
10282,9.949580,0.994959,6.965383
10283,9.949580,0.994959,6.965383
10284,9.949580,0.994959,6.965383
10285,9.949580,0.994959,6.965383
10286,9.949580,0.994959,6.965383
10287,9.949580,0.994959,6.965383
10288,9.949580,0.994959,6.965383
10289,9.949580,0.994959,6.965383
10290,9.949580,0.994959,6.965383
10291,9.949580,0.994959,6.965383
10292,9.949580,0.994959,6.965383
10293,9.949580,0.994959,6.965383
10294,9.949580,0.994959,6.965383
10295,9.949580,0.994959,6.965383
10296,9.949580,0.994959,6.965383
10297,9.949580,0.994959,6.965383
10298,9.949580,0.994959,6.965383
10299,9.949580,0.994959,6.965383
10300,9.949580,0.994959,6.965383
10301,9.949580,0.994959,6.965383
10302,9.949580,0.994959,6.965383
10303,9.949580,0.994959,6.965383
10304,9.949580,0.994959,6.965383
10305,9.949580,0.994959,6.965383
10306,9.949580,0.994959,6.965383
10307,9.949580,0.994959,6.965383
10308,9.949580,0.994959,6.965383
10309,9.949580,0.994959,6.965383
10310,9.949580,0.994959,6.965383
10311,9.949580,0.994959,6.965383
10312,9.949580,0.994959,6.965383
10313,9.949580,0.994959,6.965383
10314,9.949580,0.994959,6.965383
10315,9.949580,0.994959,6.965383
10316,9.949580,0.994959,6.965383
10317,9.949580,0.994959,6.965383
10318,9.949580,0.994959,6.965383
10319,9.949580,0.994959,6.965383
10320,9.949580,0.994959,6.965383
10321,9.949580,0.994959,6.965383
10322,9.949580,0.994959,6.965383
10323,9.949580,0.994959,6.965383
10324,9.949580,0.994959,6.965383
10325,9.949580,0.994959,6.965383
10326,9.949580,0.994959,6.965383
10327,9.949580,0.994959,6.965383
10328,9.949580,0.994959,6.965383
10329,9.949580,0.994959,6.965383
10330,9.949580,0.994959,6.965383
10331,9.949580,0.994959,6.965383
10332,9.949580,0.994959,6.965383
10333,9.949580,0.994959,6.965383
10334,9.949580,0.994959,6.965383
10335,9.949580,0.994959,6.965383
10336,9.949580,0.994959,6.965383
10337,9.949580,0.994959,6.965383
10338,9.949580,0.994959,6.965383
10339,9.949580,0.994959,6.965383
10340,9.949580,0.994959,6.965383
10341,9.949580,0.994959,6.965383
10342,9.949580,0.994959,6.965383
10343,9.949580,0.994959,6.965383
10344,9.949580,0.994959,6.965383
10345,9.949580,0.994959,6.965383
10346,9.949580,0.994959,6.965383
10347,9.949580,0.994959,6.965383
10348,9.949580,0.994959,6.965383
10349,9.949580,0.994959,6.965383
10350,9.949580,0.994959,6.965383
10351,9.949580,0.994959,6.965383
10352,9.949580,0.994959,6.965383
10353,9.949580,0.994959,6.965383
10354,9.949580,0.994959,6.965383
10355,9.949580,0.994959,6.965383
10356,9.949580,0.994959,6.965383
10357,9.949580,0.994959,6.965383
10358,9.949580,0.994959,6.965383
10359,9.949580,0.994959,6.965383
10360,9.949580,0.994959,6.965383
10361,9.949580,0.994959,6.965383
10362,9.949580,0.994959,6.965383
10363,9.949580,0.994959,6.965383
10364,9.949580,0.994959,6.965383
10365,9.949580,0.994959,6.965383
10366,9.949580,0.994959,6.965383
10367,9.949580,0.994959,6.965383
10368,9.949580,0.994959,6.965383
10369,9.949580,0.994959,6.965383
10370,9.949580,0.994959,6.965383
10371,9.949580,0.994959,6.965383
10372,9.949580,0.994959,6.965383
10373,9.949580,0.994959,6.965383
10374,9.949580,0.994959,6.965383
10375,9.949580,0.994959,6.965383
10376,9.949580,0.994959,6.965383
10377,9.949580,0.994959,6.965383
10378,9.949580,0.994959,6.965383
10379,9.949580,0.994959,6.965383
10380,9.949580,0.994959,6.965383
10381,9.949580,0.994959,6.965383
10382,9.949580,0.994959,6.965383
10383,9.949580,0.994959,6.965383
10384,9.949580,0.994959,6.965383
10385,9.949580,0.994959,6.965383
10386,9.949580,0.994959,6.965383
10387,9.949580,0.994959,6.965383
10388,9.949580,0.994959,6.965383
10389,9.949580,0.994959,6.965383
10390,9.949580,0.994959,6.965383
10391,9.949580,0.994959,6.965383
10392,9.949580,0.994959,6.965383
10393,9.949580,0.994959,6.965383
10394,9.949580,0.994959,6.965383
10395,9.949580,0.994959,6.965383
10396,9.949580,0.994959,6.965383
10397,9.949580,0.994959,6.965383
10398,9.949580,0.994959,6.965383
10399,9.949580,0.994959,6.965383
10400,9.949580,0.994959,6.965383
10401,9.949580,0.994959,6.965383
10402,9.949580,0.994959,6.965383
10403,9.949580,0.994959,6.965383
10404,9.949580,0.994959,6.965383
10405,9.949580,0.994959,6.965383
10406,9.949580,0.994959,6.965383
10407,9.949580,0.994959,6.965383
10408,9.949580,0.994959,6.965383
10409,9.949580,0.994959,6.965383
10410,9.949580,0.994959,6.965383
10411,9.949580,0.994959,6.965383
10412,9.949580,0.994959,6.965383
10413,9.949580,0.994959,6.965383
10414,9.949580,0.994959,6.965383
10415,9.949580,0.994959,6.965383
10416,9.949580,0.994959,6.965383
10417,9.949580,0.994959,6.965383
10418,9.949580,0.994959,6.965383
10419,9.949580,0.994959,6.965383
10420,9.949580,0.994959,6.965383
10421,9.949580,0.994959,6.965383
10422,9.949580,0.994959,6.965383
10423,9.949580,0.994959,6.965383
10424,9.949580,0.994959,6.965383
10425,9.949580,0.994959,6.965383
10426,9.949580,0.994959,6.965383
10427,9.949580,0.994959,6.965383
10428,9.949580,0.994959,6.965383
10429,9.949580,0.994959,6.965383
10430,9.949580,0.994959,6.965383
10431,9.949580,0.994959,6.965383
10432,9.949580,0.994959,6.965383
10433,9.949580,0.994959,6.965383
10434,9.949580,0.994959,6.965383
10435,9.949580,0.994959,6.965383
10436,9.949580,0.994959,6.965383
10437,9.949580,0.994959,6.965383
10438,9.949580,0.994959,6.965383
10439,9.949580,0.994959,6.965383
10440,9.949580,0.994959,6.965383
10441,9.949580,0.994959,6.965383
10442,9.949580,0.994959,6.965383
10443,9.949580,0.994959,6.965383
10444,9.949580,0.994959,6.965383
10445,9.949580,0.994959,6.965383
10446,9.949580,0.994959,6.965383
10447,9.949580,0.994959,6.965383
10448,9.949580,0.994959,6.965383
10449,9.949580,0.994959,6.965383
10450,9.949580,0.994959,6.965383
10451,9.949580,0.994959,6.965383
10452,9.949580,0.994959,6.965383
10453,9.949580,0.994959,6.965383
10454,9.949580,0.994959,6.965383
10455,9.949580,0.994959,6.965383
10456,9.949580,0.994959,6.965383
10457,9.949580,0.994959,6.965383
10458,9.949580,0.994959,6.965383
10459,9.949580,0.994959,6.965383
10460,9.949580,0.994959,6.965383
10461,9.949580,0.994959,6.965383
10462,9.949580,0.994959,6.965383
10463,9.949580,0.994959,6.965383
10464,9.949580,0.994959,6.965383
10465,9.949580,0.994959,6.965383
10466,9.949580,0.994959,6.965383
10467,9.949580,0.994959,6.965383
10468,9.949580,0.994959,6.965383
10469,9.949580,0.994959,6.965383
10470,9.949580,0.994959,6.965383
10471,9.949580,0.994959,6.965383
10472,9.949580,0.994959,6.965383
10473,9.949580,0.994959,6.965383
10474,9.949580,0.994959,6.965383
10475,9.949580,0.994959,6.965383
10476,9.949580,0.994959,6.965383
10477,9.949580,0.994959,6.965383
10478,9.949580,0.994959,6.965383
10479,9.949580,0.994959,6.965383
10480,9.949580,0.994959,6.965383
10481,9.949580,0.994959,6.965383
10482,9.949580,0.994959,6.965383
10483,9.949580,0.994959,6.965383
10484,9.949580,0.994959,6.965383
10485,9.949580,0.994959,6.965383
10486,9.949580,0.994959,6.965383
10487,9.949580,0.994959,6.965383
10488,9.949580,0.994959,6.965383
10489,9.949580,0.994959,6.965383
10490,9.949580,0.994959,6.965383
10491,9.949580,0.994959,6.965383
10492,9.949580,0.994959,6.965383
10493,9.949580,0.994959,6.965383
10494,9.949580,0.994959,6.965383
10495,9.949580,0.994959,6.965383
10496,9.949580,0.994959,6.965383
10497,9.949580,0.994959,6.965383
10498,9.949580,0.994959,6.965383
10499,9.949580,0.994959,6.965383
10500,9.949580,0.994959,6.965383
10501,9.949580,0.994959,6.965383
10502,9.949580,0.994959,6.965383
10503,9.949580,0.994959,6.965383
10504,9.949580,0.994959,6.965383
10505,9.949580,0.994959,6.965383
10506,9.949580,0.994959,6.965383
10507,9.949580,0.994959,6.965383
10508,9.949580,0.994959,6.965383
10509,9.949580,0.994959,6.965383
10510,9.949580,0.994959,6.965383
10511,9.949580,0.994959,6.965383
10512,9.949580,0.994959,6.965383
10513,9.949580,0.994959,6.965383
10514,9.949580,0.994959,6.965383
10515,9.949580,0.994959,6.965383
10516,9.949580,0.994959,6.965383
10517,9.949580,0.994959,6.965383
10518,9.949580,0.994959,6.965383
10519,9.949580,0.994959,6.965383
10520,9.949580,0.994959,6.965383
10521,9.949580,0.994959,6.965383
10522,9.949580,0.994959,6.965383
10523,9.949580,0.994959,6.965383
10524,9.949580,0.994959,6.965383
10525,9.949580,0.994959,6.965383
10526,9.949580,0.994959,6.965383
10527,9.949580,0.994959,6.965383
10528,9.949580,0.994959,6.965383
10529,9.949580,0.994959,6.965383
10530,9.949580,0.994959,6.965383
10531,9.949580,0.994959,6.965383
10532,9.949580,0.994959,6.965383
10533,9.949580,0.994959,6.965383
10534,9.949580,0.994959,6.965383
10535,9.949580,0.994959,6.965383
10536,9.949580,0.994959,6.965383
10537,9.949580,0.994959,6.965383
10538,9.949580,0.994959,6.965383
10539,9.949580,0.994959,6.965383
10540,9.949580,0.994959,6.965383
10541,9.949580,0.994959,6.965383
10542,9.949580,0.994959,6.965383
10543,9.949580,0.994959,6.965383
10544,9.949580,0.994959,6.965383
10545,9.949580,0.994959,6.965383
10546,9.949580,0.994959,6.965383
10547,9.949580,0.994959,6.965383
10548,9.949580,0.994959,6.965383
10549,9.949580,0.994959,6.965383
10550,9.949580,0.994959,6.965383
10551,9.949580,0.994959,6.965383
10552,9.949580,0.994959,6.965383
10553,9.949580,0.994959,6.965383
10554,9.949580,0.994959,6.965383
10555,9.949580,0.994959,6.965383
10556,9.949580,0.994959,6.965383
10557,9.949580,0.994959,6.965383
10558,9.949580,0.994959,6.965383
10559,9.949580,0.994959,6.965383
10560,9.949580,0.994959,6.965383
10561,9.949580,0.994959,6.965383
10562,9.949580,0.994959,6.965383
10563,9.949580,0.994959,6.965383
10564,9.949580,0.994959,6.965383
10565,9.949580,0.994959,6.965383
10566,9.949580,0.994959,6.965383
10567,9.949580,0.994959,6.965383
10568,9.949580,0.994959,6.965383
10569,9.949580,0.994959,6.965383
10570,9.949580,0.994959,6.965383
10571,9.949580,0.994959,6.965383
10572,9.949580,0.994959,6.965383
10573,9.949580,0.994959,6.965383
10574,9.949580,0.994959,6.965383
10575,9.949580,0.994959,6.965383
10576,9.949580,0.994959,6.965383
10577,9.949580,0.994959,6.965383
10578,9.949580,0.994959,6.965383
10579,9.949580,0.994959,6.965383
10580,9.949580,0.994959,6.965383
10581,9.949580,0.994959,6.965383
10582,9.949580,0.994959,6.965383
10583,9.949580,0.994959,6.965383
10584,9.949580,0.994959,6.965383
10585,9.949580,0.994959,6.965383
10586,9.949580,0.994959,6.965383
10587,9.949580,0.994959,6.965383
10588,9.949580,0.994959,6.965383
10589,9.949580,0.994959,6.965383
10590,9.949580,0.994959,6.965383
10591,9.949580,0.994959,6.965383
10592,9.949580,0.994959,6.965383
10593,9.949580,0.994959,6.965383
10594,9.949580,0.994959,6.965383
10595,9.949580,0.994959,6.965383
10596,9.949580,0.994959,6.965383
10597,9.949580,0.994959,6.965383
10598,9.949580,0.994959,6.965383
10599,9.949580,0.994959,6.965383
10600,9.949580,0.994959,6.965383
10601,9.949580,0.994959,6.965383
10602,9.949580,0.994959,6.965383
10603,9.949580,0.994959,6.965383
10604,9.949580,0.994959,6.965383
10605,9.949580,0.994959,6.965383
10606,9.949580,0.994959,6.965383
10607,9.949580,0.994959,6.965383
10608,9.949580,0.994959,6.965383
10609,9.949580,0.994959,6.965383
10610,9.949580,0.994959,6.965383
10611,9.949580,0.994959,6.965383
10612,9.949580,0.994959,6.965383
10613,9.949580,0.994959,6.965383
10614,9.949580,0.994959,6.965383
10615,9.949580,0.994959,6.965383
10616,9.949580,0.994959,6.965383
10617,9.949580,0.994959,6.965383
10618,9.949580,0.994959,6.965383
10619,9.949580,0.994959,6.965383
10620,9.949580,0.994959,6.965383
10621,9.949580,0.994959,6.965383
10622,9.949580,0.994959,6.965383
10623,9.949580,0.994959,6.965383
10624,9.949580,0.994959,6.965383
10625,9.949580,0.994959,6.965383
10626,9.949580,0.994959,6.965383
10627,9.949580,0.994959,6.965383
10628,9.949580,0.994959,6.965383
10629,9.949580,0.994959,6.965383
10630,9.949580,0.994959,6.965383
10631,9.949580,0.994959,6.965383
10632,9.949580,0.994959,6.965383
10633,9.949580,0.994959,6.965383
10634,9.949580,0.994959,6.965383
10635,9.949580,0.994959,6.965383
10636,9.949580,0.994959,6.965383
10637,9.949580,0.994959,6.965383
10638,9.949580,0.994959,6.965383
10639,9.949580,0.994959,6.965383
10640,9.949580,0.994959,6.965383
10641,9.949580,0.994959,6.965383
10642,9.949580,0.994959,6.965383
10643,9.949580,0.994959,6.965383
10644,9.949580,0.994959,6.965383
10645,9.949580,0.994959,6.965383
10646,9.949580,0.994959,6.965383
10647,9.949580,0.994959,6.965383
10648,9.949580,0.994959,6.965383
10649,9.949580,0.994959,6.965383
10650,9.949580,0.994959,6.965383
10651,9.949580,0.994959,6.965383
10652,9.949580,0.994959,6.965383
10653,9.949580,0.994959,6.965383
10654,9.949580,0.994959,6.965383
10655,9.949580,0.994959,6.965383
10656,9.949580,0.994959,6.965383
10657,9.949580,0.994959,6.965383
10658,9.949580,0.994959,6.965383
10659,9.949580,0.994959,6.965383
10660,9.949580,0.994959,6.965383
10661,9.949580,0.994959,6.965383
10662,9.949580,0.994959,6.965383
10663,9.949580,0.994959,6.965383
10664,9.949580,0.994959,6.965383
10665,9.949580,0.994959,6.965383
10666,9.949580,0.994959,6.965383
10667,9.949580,0.994959,6.965383
10668,9.949580,0.994959,6.965383
10669,9.949580,0.994959,6.965383
10670,9.949580,0.994959,6.965383
10671,9.949580,0.994959,6.965383
10672,9.949580,0.994959,6.965383
10673,9.949580,0.994959,6.965383
10674,9.949580,0.994959,6.965383
10675,9.949580,0.994959,6.965383
10676,9.949580,0.994959,6.965383
10677,9.949580,0.994959,6.965383
10678,9.949580,0.994959,6.965383
10679,9.949580,0.994959,6.965383
10680,9.949580,0.994959,6.965383
