iteration,n10,n20,n30,n50,n100
7505,1.989918,1.989918,1.989918,0.000000,0.000000
7506,1.989918,1.989918,1.989918,0.000000,0.000000
7507,1.989918,1.989918,1.989918,0.000000,0.000000
7508,1.989918,1.989918,1.989918,0.000000,0.000000
7509,1.989918,1.989918,1.989918,0.000000,0.000000
7510,1.989918,1.989918,1.989918,0.000000,0.000000
7511,1.989918,1.989918,1.989918,0.000000,0.000000
7512,1.989918,1.989918,1.989918,0.000000,0.000000
7513,1.989918,1.989918,1.989918,0.000000,0.000000
7514,1.989918,1.989918,1.989918,0.000000,0.000000
7515,1.989918,1.989918,1.989918,0.000000,0.000000
7516,1.989918,1.989918,1.989918,0.000000,0.000000
7517,1.989918,1.989918,1.989918,0.000000,0.000000
7518,1.989918,1.989918,1.989918,0.000000,0.000000
7519,1.989918,1.989918,1.989918,0.000000,0.000000
7520,1.989918,1.989918,1.989918,0.000000,0.000000
7521,1.989918,1.989918,1.989918,0.000000,0.000000
7522,1.989918,1.989918,1.989918,0.000000,0.000000
7523,1.989918,1.989918,1.989918,0.000000,0.000000
7524,1.989918,1.989918,1.989918,0.000000,0.000000
7525,1.989918,1.989918,1.989918,0.000000,0.000000
7526,1.989918,1.989918,1.989918,0.000000,0.000000
7527,1.989918,1.989918,1.989918,0.000000,0.000000
7528,1.989918,1.989918,1.989918,0.000000,0.000000
7529,1.989918,1.989918,1.989918,0.000000,0.000000
7530,1.989918,1.989918,1.989918,0.000000,0.000000
7531,1.989918,1.989918,1.989918,0.000000,0.000000
7532,1.989918,1.989918,1.989918,0.000000,0.000000
7533,1.989918,1.989918,1.989918,0.000000,0.000000
7534,1.989918,1.989918,1.989918,0.000000,0.000000
7535,1.989918,1.989918,1.989918,0.000000,0.000000
7536,1.989918,1.989918,1.989918,0.000000,0.000000
7537,1.989918,1.989918,1.989918,0.000000,0.000000
7538,1.989918,1.989918,1.989918,0.000000,0.000000
7539,1.989918,1.989918,1.989918,0.000000,0.000000
7540,1.989918,1.989918,1.989918,0.000000,0.000000
7541,1.989918,1.989918,1.989918,0.000000,0.000000
7542,1.989918,1.989918,1.989918,0.000000,0.000000
7543,1.989918,1.989918,1.989918,0.000000,0.000000
7544,1.989918,1.989918,1.989918,0.000000,0.000000
7545,1.989918,1.989918,1.989918,0.000000,0.000000
7546,1.989918,1.989918,1.989918,0.000000,0.000000
7547,1.989918,1.989918,1.989918,0.000000,0.000000
7548,1.989918,1.989918,1.989918,0.000000,0.000000
7549,1.989918,1.989918,1.989918,0.000000,0.000000
7550,1.989918,1.989918,1.989918,0.000000,0.000000
7551,1.989918,1.989918,1.989918,0.000000,0.000000
7552,1.989918,1.989918,1.989918,0.000000,0.000000
7553,1.989918,1.989918,1.989918,0.000000,0.000000
7554,1.989918,1.989918,1.989918,0.000000,0.000000
7555,1.989918,1.989918,1.989918,0.000000,0.000000
7556,1.989918,1.989918,1.989918,0.000000,0.000000
7557,1.989918,1.989918,1.989918,0.000000,0.000000
7558,1.989918,1.989918,1.989918,0.000000,0.000000
7559,1.989918,1.989918,1.989918,0.000000,0.000000
7560,1.989918,1.989918,1.989918,0.000000,0.000000
7561,1.989918,1.989918,1.989918,0.000000,0.000000
7562,1.989918,1.989918,1.989918,0.000000,0.000000
7563,1.989918,1.989918,1.989918,0.000000,0.000000
7564,1.989918,1.989918,1.989918,0.000000,0.000000
7565,1.989918,1.989918,1.989918,0.000000,0.000000
7566,1.989918,1.989918,1.989918,0.000000,0.000000
7567,1.989918,1.989918,1.989918,0.000000,0.000000
7568,1.989918,1.989918,1.989918,0.000000,0.000000
7569,1.989918,1.989918,1.989918,0.000000,0.000000
7570,1.989918,1.989918,1.989918,0.000000,0.000000
7571,1.989918,1.989918,1.989918,0.000000,0.000000
7572,1.989918,1.989918,1.989918,0.000000,0.000000
7573,1.989918,1.989918,1.989918,0.000000,0.000000
7574,1.989918,1.989918,1.989918,0.000000,0.000000
7575,1.989918,1.989918,1.989918,0.000000,0.000000
7576,1.989918,1.989918,1.989918,0.000000,0.000000
7577,1.989918,1.989918,1.989918,0.000000,0.000000
7578,1.989918,1.989918,1.989918,0.000000,0.000000
7579,1.989918,1.989918,1.989918,0.000000,0.000000
7580,1.989918,1.989918,1.989918,0.000000,0.000000
7581,1.989918,1.989918,1.989918,0.000000,0.000000
7582,1.989918,1.989918,1.989918,0.000000,0.000000
7583,1.989918,1.989918,1.989918,0.000000,0.000000
7584,1.989918,1.989918,1.989918,0.000000,0.000000
7585,1.989918,1.989918,1.989918,0.000000,0.000000
7586,1.989918,1.989918,1.989918,0.000000,0.000000
7587,1.989918,1.989918,1.989918,0.000000,0.000000
7588,1.989918,1.989918,1.989918,0.000000,0.000000
7589,1.989918,1.989918,1.989918,0.000000,0.000000
7590,1.989918,1.989918,1.989918,0.000000,0.000000
7591,1.989918,1.989918,1.989918,0.000000,0.000000
7592,1.989918,1.989918,1.989918,0.000000,0.000000
7593,1.989918,1.989918,1.989918,0.000000,0.000000
7594,1.989918,1.989918,1.989918,0.000000,0.000000
7595,1.989918,1.989918,1.989918,0.000000,0.000000
7596,1.989918,1.989918,1.989918,0.000000,0.000000
7597,1.989918,1.989918,1.989918,0.000000,0.000000
7598,1.989918,1.989918,1.989918,0.000000,0.000000
7599,1.989918,1.989918,1.989918,0.000000,0.000000
7600,1.989918,1.989918,1.989918,0.000000,0.000000
7601,1.989918,1.989918,1.989918,0.000000,0.000000
7602,1.989918,1.989918,1.989918,0.000000,0.000000
7603,1.989918,1.989918,1.989918,0.000000,0.000000
7604,1.989918,1.989918,1.989918,0.000000,0.000000
7605,1.989918,1.989918,1.989918,0.000000,0.000000
7606,1.989918,1.989918,1.989918,0.000000,0.000000
7607,1.989918,1.989918,1.989918,0.000000,0.000000
7608,1.989918,1.989918,1.989918,0.000000,0.000000
7609,1.989918,1.989918,1.989918,0.000000,0.000000
7610,1.989918,1.989918,1.989918,0.000000,0.000000
7611,1.989918,1.989918,1.989918,0.000000,0.000000
7612,1.989918,1.989918,1.989918,0.000000,0.000000
7613,1.989918,1.989918,1.989918,0.000000,0.000000
7614,1.989918,1.989918,1.989918,0.000000,0.000000
7615,1.989918,1.989918,1.989918,0.000000,0.000000
7616,1.989918,1.989918,1.989918,0.000000,0.000000
7617,1.989918,1.989918,1.989918,0.000000,0.000000
7618,1.989918,1.989918,1.989918,0.000000,0.000000
7619,1.989918,1.989918,1.989918,0.000000,0.000000
7620,1.989918,1.989918,1.989918,0.000000,0.000000
7621,1.989918,1.989918,1.989918,0.000000,0.000000
7622,1.989918,1.989918,1.989918,0.000000,0.000000
7623,1.989918,1.989918,1.989918,0.000000,0.000000
7624,1.989918,1.989918,1.989918,0.000000,0.000000
7625,1.989918,1.989918,1.989918,0.000000,0.000000
7626,1.989918,1.989918,1.989918,0.000000,0.000000
7627,1.989918,1.989918,1.989918,0.000000,0.000000
7628,1.989918,1.989918,1.989918,0.000000,0.000000
7629,1.989918,1.989918,1.989918,0.000000,0.000000
7630,1.989918,1.989918,1.989918,0.000000,0.000000
7631,1.989918,1.989918,1.989918,0.000000,0.000000
7632,1.989918,1.989918,1.989918,0.000000,0.000000
7633,1.989918,1.989918,1.989918,0.000000,0.000000
7634,1.989918,1.989918,1.989918,0.000000,0.000000
7635,1.989918,1.989918,1.989918,0.000000,0.000000
7636,1.989918,1.989918,1.989918,0.000000,0.000000
7637,1.989918,1.989918,1.989918,0.000000,0.000000
7638,1.989918,1.989918,1.989918,0.000000,0.000000
7639,1.989918,1.989918,1.989918,0.000000,0.000000
7640,1.989918,1.989918,1.989918,0.000000,0.000000
7641,1.989918,1.989918,1.989918,0.000000,0.000000
7642,1.989918,1.989918,1.989918,0.000000,0.000000
7643,1.989918,1.989918,1.989918,0.000000,0.000000
7644,1.989918,1.989918,1.989918,0.000000,0.000000
7645,1.989918,1.989918,1.989918,0.000000,0.000000
7646,1.989918,1.989918,1.989918,0.000000,0.000000
7647,1.989918,1.989918,1.989918,0.000000,0.000000
7648,1.989918,1.989918,1.989918,0.000000,0.000000
7649,1.989918,1.989918,1.989918,0.000000,0.000000
7650,1.989918,1.989918,1.989918,0.000000,0.000000
7651,1.989918,1.989918,1.989918,0.000000,0.000000
7652,1.989918,1.989918,1.989918,0.000000,0.000000
7653,1.989918,1.989918,1.989918,0.000000,0.000000
7654,1.989918,1.989918,1.989918,0.000000,0.000000
7655,1.989918,1.989918,1.989918,0.000000,0.000000
7656,1.989918,1.989918,1.989918,0.000000,0.000000
7657,1.989918,1.989918,1.989918,0.000000,0.000000
7658,1.989918,1.989918,1.989918,0.000000,0.000000
7659,1.989918,1.989918,1.989918,0.000000,0.000000
7660,1.989918,1.989918,1.989918,0.000000,0.000000
7661,1.989918,1.989918,1.989918,0.000000,0.000000
7662,1.989918,1.989918,1.989918,0.000000,0.000000
7663,1.989918,1.989918,1.989918,0.000000,0.000000
7664,1.989918,1.989918,1.989918,0.000000,0.000000
7665,1.989918,1.989918,1.989918,0.000000,0.000000
7666,1.989918,1.989918,1.989918,0.000000,0.000000
7667,1.989918,1.989918,1.989918,0.000000,0.000000
7668,1.989918,1.989918,1.989918,0.000000,0.000000
7669,1.989918,1.989918,1.989918,0.000000,0.000000
7670,1.989918,1.989918,1.989918,0.000000,0.000000
7671,1.989918,1.989918,1.989918,0.000000,0.000000
7672,1.989918,1.989918,1.989918,0.000000,0.000000
7673,1.989918,1.989918,1.989918,0.000000,0.000000
7674,1.989918,1.989918,1.989918,0.000000,0.000000
7675,1.989918,1.989918,1.989918,0.000000,0.000000
7676,1.989918,1.989918,1.989918,0.000000,0.000000
7677,1.989918,1.989918,1.989918,0.000000,0.000000
7678,1.989918,1.989918,1.989918,0.000000,0.000000
7679,1.989918,1.989918,1.989918,0.000000,0.000000
7680,1.989918,1.989918,1.989918,0.000000,0.000000
7681,1.989918,1.989918,1.989918,0.000000,0.000000
7682,1.989918,1.989918,1.989918,0.000000,0.000000
7683,1.989918,1.989918,1.989918,0.000000,0.000000
7684,1.989918,1.989918,1.989918,0.000000,0.000000
7685,1.989918,1.989918,1.989918,0.000000,0.000000
7686,1.989918,1.989918,1.989918,0.000000,0.000000
7687,1.989918,1.989918,1.989918,0.000000,0.000000
7688,1.989918,1.989918,1.989918,0.000000,0.000000
7689,1.989918,1.989918,1.989918,0.000000,0.000000
7690,1.989918,1.989918,1.989918,0.000000,0.000000
7691,1.989918,1.989918,1.989918,0.000000,0.000000
7692,1.989918,1.989918,1.989918,0.000000,0.000000
7693,1.989918,1.989918,1.989918,0.000000,0.000000
7694,1.989918,1.989918,1.989918,0.000000,0.000000
7695,1.989918,1.989918,1.989918,0.000000,0.000000
7696,1.989918,1.989918,1.989918,0.000000,0.000000
7697,1.989918,1.989918,1.989918,0.000000,0.000000
7698,1.989918,1.989918,1.989918,0.000000,0.000000
7699,1.989918,1.989918,1.989918,0.000000,0.000000
7700,1.989918,1.989918,1.989918,0.000000,0.000000
7701,1.989918,1.989918,1.989918,0.000000,0.000000
7702,1.989918,1.989918,1.989918,0.000000,0.000000
7703,1.989918,1.989918,1.989918,0.000000,0.000000
7704,1.989918,1.989918,1.989918,0.000000,0.000000
7705,1.989918,1.989918,1.989918,0.000000,0.000000
7706,1.989918,1.989918,1.989918,0.000000,0.000000
7707,1.989918,1.989918,1.989918,0.000000,0.000000
7708,1.989918,1.989918,1.989918,0.000000,0.000000
7709,1.989918,1.989918,1.989918,0.000000,0.000000
7710,1.989918,1.989918,1.989918,0.000000,0.000000
7711,1.989918,1.989918,1.989918,0.000000,0.000000
7712,1.989918,1.989918,1.989918,0.000000,0.000000
7713,1.989918,1.989918,1.989918,0.000000,0.000000
7714,1.989918,1.989918,1.989918,0.000000,0.000000
7715,1.989918,1.989918,1.989918,0.000000,0.000000
7716,1.989918,1.989918,1.989918,0.000000,0.000000
7717,1.989918,1.989918,1.989918,0.000000,0.000000
7718,1.989918,1.989918,1.989918,0.000000,0.000000
7719,1.989918,1.989918,1.989918,0.000000,0.000000
7720,1.989918,1.989918,1.989918,0.000000,0.000000
7721,1.989918,1.989918,1.989918,0.000000,0.000000
7722,1.989918,1.989918,1.989918,0.000000,0.000000
7723,1.989918,1.989918,1.989918,0.000000,0.000000
7724,1.989918,1.989918,1.989918,0.000000,0.000000
7725,1.989918,1.989918,1.989918,0.000000,0.000000
7726,1.989918,1.989918,1.989918,0.000000,0.000000
7727,1.989918,1.989918,1.989918,0.000000,0.000000
7728,1.989918,1.989918,1.989918,0.000000,0.000000
7729,1.989918,1.989918,1.989918,0.000000,0.000000
7730,1.989918,1.989918,1.989918,0.000000,0.000000
7731,1.989918,1.989918,1.989918,0.000000,0.000000
7732,1.989918,1.989918,1.989918,0.000000,0.000000
7733,1.989918,1.989918,1.989918,0.000000,0.000000
7734,1.989918,1.989918,1.989918,0.000000,0.000000
7735,1.989918,1.989918,1.989918,0.000000,0.000000
7736,1.989918,1.989918,1.989918,0.000000,0.000000
7737,1.989918,1.989918,1.989918,0.000000,0.000000
7738,1.989918,1.989918,1.989918,0.000000,0.000000
7739,1.989918,1.989918,1.989918,0.000000,0.000000
7740,1.989918,1.989918,1.989918,0.000000,0.000000
7741,1.989918,1.989918,1.989918,0.000000,0.000000
7742,1.989918,1.989918,1.989918,0.000000,0.000000
7743,1.989918,1.989918,1.989918,0.000000,0.000000
7744,1.989918,1.989918,1.989918,0.000000,0.000000
7745,1.989918,1.989918,1.989918,0.000000,0.000000
7746,1.989918,1.989918,1.989918,0.000000,0.000000
7747,1.989918,1.989918,1.989918,0.000000,0.000000
7748,1.989918,1.989918,1.989918,0.000000,0.000000
7749,1.989918,1.989918,1.989918,0.000000,0.000000
7750,1.989918,1.989918,1.989918,0.000000,0.000000
7751,1.989918,1.989918,1.989918,0.000000,0.000000
7752,1.989918,1.989918,1.989918,0.000000,0.000000
7753,1.989918,1.989918,1.989918,0.000000,0.000000
7754,1.989918,1.989918,1.989918,0.000000,0.000000
7755,1.989918,1.989918,1.989918,0.000000,0.000000
7756,1.989918,1.989918,1.989918,0.000000,0.000000
7757,1.989918,1.989918,1.989918,0.000000,0.000000
7758,1.989918,1.989918,1.989918,0.000000,0.000000
7759,1.989918,1.989918,1.989918,0.000000,0.000000
7760,1.989918,1.989918,1.989918,0.000000,0.000000
7761,1.989918,1.989918,1.989918,0.000000,0.000000
7762,1.989918,1.989918,1.989918,0.000000,0.000000
7763,1.989918,1.989918,1.989918,0.000000,0.000000
7764,1.989918,1.989918,1.989918,0.000000,0.000000
7765,1.989918,1.989918,1.989918,0.000000,0.000000
7766,1.989918,1.989918,1.989918,0.000000,0.000000
7767,1.989918,1.989918,1.989918,0.000000,0.000000
7768,1.989918,1.989918,1.989918,0.000000,0.000000
7769,1.989918,1.989918,1.989918,0.000000,0.000000
7770,1.989918,1.989918,1.989918,0.000000,0.000000
7771,1.989918,1.989918,1.989918,0.000000,0.000000
7772,1.989918,1.989918,1.989918,0.000000,0.000000
7773,1.989918,1.989918,1.989918,0.000000,0.000000
7774,1.989918,1.989918,1.989918,0.000000,0.000000
7775,1.989918,1.989918,1.989918,0.000000,0.000000
7776,1.989918,1.989918,1.989918,0.000000,0.000000
7777,1.989918,1.989918,1.989918,0.000000,0.000000
7778,1.989918,1.989918,1.989918,0.000000,0.000000
7779,1.989918,1.989918,1.989918,0.000000,0.000000
7780,1.989918,1.989918,1.989918,0.000000,0.000000
7781,1.989918,1.989918,1.989918,0.000000,0.000000
7782,1.989918,1.989918,1.989918,0.000000,0.000000
7783,1.989918,1.989918,1.989918,0.000000,0.000000
7784,1.989918,1.989918,1.989918,0.000000,0.000000
7785,1.989918,1.989918,1.989918,0.000000,0.000000
7786,1.989918,1.989918,1.989918,0.000000,0.000000
7787,1.989918,1.989918,1.989918,0.000000,0.000000
7788,1.989918,1.989918,1.989918,0.000000,0.000000
7789,1.989918,1.989918,1.989918,0.000000,0.000000
7790,1.989918,1.989918,1.989918,0.000000,0.000000
7791,1.989918,1.989918,1.989918,0.000000,0.000000
7792,1.989918,1.989918,1.989918,0.000000,0.000000
7793,1.989918,1.989918,1.989918,0.000000,0.000000
7794,1.989918,1.989918,1.989918,0.000000,0.000000
7795,1.989918,1.989918,1.989918,0.000000,0.000000
7796,1.989918,1.989918,1.989918,0.000000,0.000000
7797,1.989918,1.989918,1.989918,0.000000,0.000000
7798,1.989918,1.989918,1.989918,0.000000,0.000000
7799,1.989918,1.989918,1.989918,0.000000,0.000000
7800,1.989918,1.989918,1.989918,0.000000,0.000000
7801,1.989918,1.989918,1.989918,0.000000,0.000000
7802,1.989918,1.989918,1.989918,0.000000,0.000000
7803,1.989918,1.989918,1.989918,0.000000,0.000000
7804,1.989918,1.989918,1.989918,0.000000,0.000000
7805,1.989918,1.989918,1.989918,0.000000,0.000000
7806,1.989918,1.989918,1.989918,0.000000,0.000000
7807,1.989918,1.989918,1.989918,0.000000,0.000000
7808,1.989918,1.989918,1.989918,0.000000,0.000000
7809,1.989918,1.989918,1.989918,0.000000,0.000000
7810,1.989918,1.989918,1.989918,0.000000,0.000000
7811,1.989918,1.989918,1.989918,0.000000,0.000000
7812,1.989918,1.989918,1.989918,0.000000,0.000000
7813,1.989918,1.989918,1.989918,0.000000,0.000000
7814,1.989918,1.989918,1.989918,0.000000,0.000000
7815,1.989918,1.989918,1.989918,0.000000,0.000000
7816,1.989918,1.989918,1.989918,0.000000,0.000000
7817,1.989918,1.989918,1.989918,0.000000,0.000000
7818,1.989918,1.989918,1.989918,0.000000,0.000000
7819,1.989918,1.989918,1.989918,0.000000,0.000000
7820,1.989918,1.989918,1.989918,0.000000,0.000000
7821,1.989918,1.989918,1.989918,0.000000,0.000000
7822,1.989918,1.989918,1.989918,0.000000,0.000000
7823,1.989918,1.989918,1.989918,0.000000,0.000000
7824,1.989918,1.989918,1.989918,0.000000,0.000000
7825,1.989918,1.989918,1.989918,0.000000,0.000000
7826,1.989918,1.989918,1.989918,0.000000,0.000000
7827,1.989918,1.989918,1.989918,0.000000,0.000000
7828,1.989918,1.989918,1.989918,0.000000,0.000000
7829,1.989918,1.989918,1.989918,0.000000,0.000000
7830,1.989918,1.989918,1.989918,0.000000,0.000000
7831,1.989918,1.989918,1.989918,0.000000,0.000000
7832,1.989918,1.989918,1.989918,0.000000,0.000000
7833,1.989918,1.989918,1.989918,0.000000,0.000000
7834,1.989918,1.989918,1.989918,0.000000,0.000000
7835,1.989918,1.989918,1.989918,0.000000,0.000000
7836,1.989918,1.989918,1.989918,0.000000,0.000000
7837,1.989918,1.989918,1.989918,0.000000,0.000000
7838,1.989918,1.989918,1.989918,0.000000,0.000000
7839,1.989918,1.989918,1.989918,0.000000,0.000000
7840,1.989918,1.989918,1.989918,0.000000,0.000000
7841,1.989918,1.989918,1.989918,0.000000,0.000000
7842,1.989918,1.989918,1.989918,0.000000,0.000000
7843,1.989918,1.989918,1.989918,0.000000,0.000000
7844,1.989918,1.989918,1.989918,0.000000,0.000000
7845,1.989918,1.989918,1.989918,0.000000,0.000000
7846,1.989918,1.989918,1.989918,0.000000,0.000000
7847,1.989918,1.989918,1.989918,0.000000,0.000000
7848,1.989918,1.989918,1.989918,0.000000,0.000000
7849,1.989918,1.989918,1.989918,0.000000,0.000000
7850,1.989918,1.989918,1.989918,0.000000,0.000000
7851,1.989918,1.989918,1.989918,0.000000,0.000000
7852,1.989918,1.989918,1.989918,0.000000,0.000000
7853,1.989918,1.989918,1.989918,0.000000,0.000000
7854,1.989918,1.989918,1.989918,0.000000,0.000000
7855,1.989918,1.989918,1.989918,0.000000,0.000000
7856,1.989918,1.989918,1.989918,0.000000,0.000000
7857,1.989918,1.989918,1.989918,0.000000,0.000000
7858,1.989918,1.989918,1.989918,0.000000,0.000000
7859,1.989918,1.989918,1.989918,0.000000,0.000000
7860,1.989918,1.989918,1.989918,0.000000,0.000000
7861,1.989918,1.989918,1.989918,0.000000,0.000000
7862,1.989918,1.989918,1.989918,0.000000,0.000000
7863,1.989918,1.989918,1.989918,0.000000,0.000000
7864,1.989918,1.989918,1.989918,0.000000,0.000000
7865,1.989918,1.989918,1.989918,0.000000,0.000000
7866,1.989918,1.989918,1.989918,0.000000,0.000000
7867,1.989918,1.989918,1.989918,0.000000,0.000000
7868,1.989918,1.989918,1.989918,0.000000,0.000000
7869,1.989918,1.989918,1.989918,0.000000,0.000000
7870,1.989918,1.989918,1.989918,0.000000,0.000000
7871,1.989918,1.989918,1.989918,0.000000,0.000000
7872,1.989918,1.989918,1.989918,0.000000,0.000000
7873,1.989918,1.989918,1.989918,0.000000,0.000000
7874,1.989918,1.989918,1.989918,0.000000,0.000000
7875,1.989918,1.989918,1.989918,0.000000,0.000000
7876,1.989918,1.989918,1.989918,0.000000,0.000000
7877,1.989918,1.989918,1.989918,0.000000,0.000000
7878,1.989918,1.989918,1.989918,0.000000,0.000000
7879,1.989918,1.989918,1.989918,0.000000,0.000000
7880,1.989918,1.989918,1.989918,0.000000,0.000000
7881,1.989918,1.989918,1.989918,0.000000,0.000000
7882,1.989918,1.989918,1.989918,0.000000,0.000000
7883,1.989918,1.989918,1.989918,0.000000,0.000000
7884,1.989918,1.989918,1.989918,0.000000,0.000000
7885,1.989918,1.989918,1.989918,0.000000,0.000000
7886,1.989918,1.989918,1.989918,0.000000,0.000000
7887,1.989918,1.989918,1.989918,0.000000,0.000000
7888,1.989918,1.989918,1.989918,0.000000,0.000000
7889,1.989918,1.989918,1.989918,0.000000,0.000000
7890,1.989918,1.989918,1.989918,0.000000,0.000000
7891,1.989918,1.989918,1.989918,0.000000,0.000000
7892,1.989918,1.989918,1.989918,0.000000,0.000000
7893,1.989918,1.989918,1.989918,0.000000,0.000000
7894,1.989918,1.989918,1.989918,0.000000,0.000000
7895,1.989918,1.989918,1.989918,0.000000,0.000000
7896,1.989918,1.989918,1.989918,0.000000,0.000000
7897,1.989918,1.989918,1.989918,0.000000,0.000000
7898,1.989918,1.989918,1.989918,0.000000,0.000000
7899,1.989918,1.989918,1.989918,0.000000,0.000000
7900,1.989918,1.989918,1.989918,0.000000,0.000000
7901,1.989918,1.989918,1.989918,0.000000,0.000000
7902,1.989918,1.989918,1.989918,0.000000,0.000000
7903,1.989918,1.989918,1.989918,0.000000,0.000000
7904,1.989918,1.989918,1.989918,0.000000,0.000000
7905,1.989918,1.989918,1.989918,0.000000,0.000000
7906,1.989918,1.989918,1.989918,0.000000,0.000000
7907,1.989918,1.989918,1.989918,0.000000,0.000000
7908,1.989918,1.989918,1.989918,0.000000,0.000000
7909,1.989918,1.989918,1.989918,0.000000,0.000000
7910,1.989918,1.989918,1.989918,0.000000,0.000000
7911,1.989918,1.989918,1.989918,0.000000,0.000000
7912,1.989918,1.989918,1.989918,0.000000,0.000000
7913,1.989918,1.989918,1.989918,0.000000,0.000000
7914,1.989918,1.989918,1.989918,0.000000,0.000000
7915,1.989918,1.989918,1.989918,0.000000,0.000000
7916,1.989918,1.989918,1.989918,0.000000,0.000000
7917,1.989918,1.989918,1.989918,0.000000,0.000000
7918,1.989918,1.989918,1.989918,0.000000,0.000000
7919,1.989918,1.989918,1.989918,0.000000,0.000000
7920,1.989918,1.989918,1.989918,0.000000,0.000000
7921,1.989918,1.989918,1.989918,0.000000,0.000000
7922,1.989918,1.989918,1.989918,0.000000,0.000000
7923,1.989918,1.989918,1.989918,0.000000,0.000000
7924,1.989918,1.989918,1.989918,0.000000,0.000000
7925,1.989918,1.989918,1.989918,0.000000,0.000000
7926,1.989918,1.989918,1.989918,0.000000,0.000000
7927,1.989918,1.989918,1.989918,0.000000,0.000000
7928,1.989918,1.989918,1.989918,0.000000,0.000000
7929,1.989918,1.989918,1.989918,0.000000,0.000000
7930,1.989918,1.989918,1.989918,0.000000,0.000000
7931,1.989918,1.989918,1.989918,0.000000,0.000000
7932,1.989918,1.989918,1.989918,0.000000,0.000000
7933,1.989918,1.989918,1.989918,0.000000,0.000000
7934,1.989918,1.989918,1.989918,0.000000,0.000000
7935,1.989918,1.989918,1.989918,0.000000,0.000000
7936,1.989918,1.989918,1.989918,0.000000,0.000000
7937,1.989918,1.989918,1.989918,0.000000,0.000000
7938,1.989918,1.989918,1.989918,0.000000,0.000000
7939,1.989918,1.989918,1.989918,0.000000,0.000000
7940,1.989918,1.989918,1.989918,0.000000,0.000000
7941,1.989918,1.989918,1.989918,0.000000,0.000000
7942,1.989918,1.989918,1.989918,0.000000,0.000000
7943,1.989918,1.989918,1.989918,0.000000,0.000000
7944,1.989918,1.989918,1.989918,0.000000,0.000000
7945,1.989918,1.989918,1.989918,0.000000,0.000000
7946,1.989918,1.989918,1.989918,0.000000,0.000000
7947,1.989918,1.989918,1.989918,0.000000,0.000000
7948,1.989918,1.989918,1.989918,0.000000,0.000000
7949,1.989918,1.989918,1.989918,0.000000,0.000000
7950,1.989918,1.989918,1.989918,0.000000,0.000000
7951,1.989918,1.989918,1.989918,0.000000,0.000000
7952,1.989918,1.989918,1.989918,0.000000,0.000000
7953,1.989918,1.989918,1.989918,0.000000,0.000000
7954,1.989918,1.989918,1.989918,0.000000,0.000000
7955,1.989918,1.989918,1.989918,0.000000,0.000000
7956,1.989918,1.989918,1.989918,0.000000,0.000000
7957,1.989918,1.989918,1.989918,0.000000,0.000000
7958,1.989918,1.989918,1.989918,0.000000,0.000000
7959,1.989918,1.989918,1.989918,0.000000,0.000000
7960,1.989918,1.989918,1.989918,0.000000,0.000000
7961,1.989918,1.989918,1.989918,0.000000,0.000000
7962,1.989918,1.989918,1.989918,0.000000,0.000000
7963,1.989918,1.989918,1.989918,0.000000,0.000000
7964,1.989918,1.989918,1.989918,0.000000,0.000000
7965,1.989918,1.989918,1.989918,0.000000,0.000000
7966,1.989918,1.989918,1.989918,0.000000,0.000000
7967,1.989918,1.989918,1.989918,0.000000,0.000000
7968,1.989918,1.989918,1.989918,0.000000,0.000000
7969,1.989918,1.989918,1.989918,0.000000,0.000000
7970,1.989918,1.989918,1.989918,0.000000,0.000000
7971,1.989918,1.989918,1.989918,0.000000,0.000000
7972,1.989918,1.989918,1.989918,0.000000,0.000000
7973,1.989918,1.989918,1.989918,0.000000,0.000000
7974,1.989918,1.989918,1.989918,0.000000,0.000000
7975,1.989918,1.989918,1.989918,0.000000,0.000000
7976,1.989918,1.989918,1.989918,0.000000,0.000000
7977,1.989918,1.989918,1.989918,0.000000,0.000000
7978,1.989918,1.989918,1.989918,0.000000,0.000000
7979,1.989918,1.989918,1.989918,0.000000,0.000000
7980,1.989918,1.989918,1.989918,0.000000,0.000000
7981,1.989918,1.989918,1.989918,0.000000,0.000000
7982,1.989918,1.989918,1.989918,0.000000,0.000000
7983,1.989918,1.989918,1.989918,0.000000,0.000000
7984,1.989918,1.989918,1.989918,0.000000,0.000000
7985,1.989918,1.989918,1.989918,0.000000,0.000000
7986,1.989918,1.989918,1.989918,0.000000,0.000000
7987,1.989918,1.989918,1.989918,0.000000,0.000000
7988,1.989918,1.989918,1.989918,0.000000,0.000000
7989,1.989918,1.989918,1.989918,0.000000,0.000000
7990,1.989918,1.989918,1.989918,0.000000,0.000000
7991,1.989918,1.989918,1.989918,0.000000,0.000000
7992,1.989918,1.989918,1.989918,0.000000,0.000000
7993,1.989918,1.989918,1.989918,0.000000,0.000000
7994,1.989918,1.989918,1.989918,0.000000,0.000000
7995,1.989918,1.989918,1.989918,0.000000,0.000000
7996,1.989918,1.989918,1.989918,0.000000,0.000000
7997,1.989918,1.989918,1.989918,0.000000,0.000000
7998,1.989918,1.989918,1.989918,0.000000,0.000000
7999,1.989918,1.989918,1.989918,0.000000,0.000000
8000,1.989918,1.989918,1.989918,0.000000,0.000000
8001,1.989918,1.989918,1.989918,0.000000,0.000000
8002,1.989918,1.989918,1.989918,0.000000,0.000000
8003,1.989918,1.989918,1.989918,0.000000,0.000000
