iteration,global_pso,local_pso_ring
10860,0.994959,1.989918
10861,0.994959,1.989918
10862,0.994959,1.989918
10863,0.994959,1.989918
10864,0.994959,1.989918
10865,0.994959,1.989918
10866,0.994959,1.989918
10867,0.994959,1.989918
10868,0.994959,1.989918
10869,0.994959,1.989918
10870,0.994959,1.989918
10871,0.994959,1.989918
10872,0.994959,1.989918
10873,0.994959,1.989918
10874,0.994959,1.989918
10875,0.994959,1.989918
10876,0.994959,1.989918
10877,0.994959,1.989918
10878,0.994959,1.989918
10879,0.994959,1.989918
10880,0.994959,1.989918
10881,0.994959,1.989918
10882,0.994959,1.989918
10883,0.994959,1.989918
10884,0.994959,1.989918
10885,0.994959,1.989918
10886,0.994959,1.989918
10887,0.994959,1.989918
10888,0.994959,1.989918
10889,0.994959,1.989918
10890,0.994959,1.989918
10891,0.994959,1.989918
10892,0.994959,1.989918
10893,0.994959,1.989918
10894,0.994959,1.989918
10895,0.994959,1.989918
10896,0.994959,1.989918
10897,0.994959,1.989918
10898,0.994959,1.989918
10899,0.994959,1.989918
10900,0.994959,1.989918
10901,0.994959,1.989918
10902,0.994959,1.989918
10903,0.994959,1.989918
10904,0.994959,1.989918
10905,0.994959,1.989918
10906,0.994959,1.989918
10907,0.994959,1.989918
10908,0.994959,1.989918
10909,0.994959,1.989918
10910,0.994959,1.989918
10911,0.994959,1.989918
10912,0.994959,1.989918
10913,0.994959,1.989918
10914,0.994959,1.989918
10915,0.994959,1.989918
10916,0.994959,1.989918
10917,0.994959,1.989918
10918,0.994959,1.989918
10919,0.994959,1.989918
10920,0.994959,1.989918
10921,0.994959,1.989918
10922,0.994959,1.989918
10923,0.994959,1.989918
10924,0.994959,1.989918
10925,0.994959,1.989918
10926,0.994959,1.989918
10927,0.994959,1.989918
10928,0.994959,1.989918
10929,0.994959,1.989918
10930,0.994959,1.989918
10931,0.994959,1.989918
10932,0.994959,1.989918
10933,0.994959,1.989918
10934,0.994959,1.989918
10935,0.994959,1.989918
10936,0.994959,1.989918
10937,0.994959,1.989918
10938,0.994959,1.989918
10939,0.994959,1.989918
10940,0.994959,1.989918
10941,0.994959,1.989918
10942,0.994959,1.989918
10943,0.994959,1.989918
10944,0.994959,1.989918
10945,0.994959,1.989918
10946,0.994959,1.989918
10947,0.994959,1.989918
10948,0.994959,1.989918
10949,0.994959,1.989918
10950,0.994959,1.989918
10951,0.994959,1.989918
10952,0.994959,1.989918
10953,0.994959,1.989918
10954,0.994959,1.989918
10955,0.994959,1.989918
10956,0.994959,1.989918
10957,0.994959,1.989918
10958,0.994959,1.989918
10959,0.994959,1.989918
10960,0.994959,1.989918
10961,0.994959,1.989918
10962,0.994959,1.989918
10963,0.994959,1.989918
10964,0.994959,1.989918
10965,0.994959,1.989918
10966,0.994959,1.989918
10967,0.994959,1.989918
10968,0.994959,1.989918
10969,0.994959,1.989918
10970,0.994959,1.989918
10971,0.994959,1.989918
10972,0.994959,1.989918
10973,0.994959,1.989918
10974,0.994959,1.989918
10975,0.994959,1.989918
10976,0.994959,1.989918
10977,0.994959,1.989918
10978,0.994959,1.989918
10979,0.994959,1.989918
10980,0.994959,1.989918
10981,0.994959,1.989918
10982,0.994959,1.989918
10983,0.994959,1.989918
10984,0.994959,1.989918
10985,0.994959,1.989918
10986,0.994959,1.989918
10987,0.994959,1.989918
10988,0.994959,1.989918
10989,0.994959,1.989918
10990,0.994959,1.989918
10991,0.994959,1.989918
10992,0.994959,1.989918
10993,0.994959,1.989918
10994,0.994959,1.989918
10995,0.994959,1.989918
10996,0.994959,1.989918
10997,0.994959,1.989918
10998,0.994959,1.989918
10999,0.994959,1.989918
11000,0.994959,1.989918
11001,0.994959,1.989918
11002,0.994959,1.989918
11003,0.994959,1.989918
11004,0.994959,1.989918
11005,0.994959,1.989918
11006,0.994959,1.989918
11007,0.994959,1.989918
11008,0.994959,1.989918
11009,0.994959,1.989918
11010,0.994959,1.989918
11011,0.994959,1.989918
11012,0.994959,1.989918
11013,0.994959,1.989918
11014,0.994959,1.989918
11015,0.994959,1.989918
11016,0.994959,1.989918
11017,0.994959,1.989918
11018,0.994959,1.989918
11019,0.994959,1.989918
11020,0.994959,1.989918
11021,0.994959,1.989918
11022,0.994959,1.989918
11023,0.994959,1.989918
11024,0.994959,1.989918
11025,0.994959,1.989918
11026,0.994959,1.989918
11027,0.994959,1.989918
11028,0.994959,1.989918
11029,0.994959,1.989918
11030,0.994959,1.989918
11031,0.994959,1.989918
11032,0.994959,1.989918
11033,0.994959,1.989918
11034,0.994959,1.989918
11035,0.994959,1.989918
11036,0.994959,1.989918
11037,0.994959,1.989918
11038,0.994959,1.989918
11039,0.994959,1.989918
11040,0.994959,1.989918
11041,0.994959,1.989918
11042,0.994959,1.989918
11043,0.994959,1.989918
11044,0.994959,1.989918
11045,0.994959,1.989918
11046,0.994959,1.989918
11047,0.994959,1.989918
11048,0.994959,1.989918
11049,0.994959,1.989918
11050,0.994959,1.989918
11051,0.994959,1.989918
11052,0.994959,1.989918
11053,0.994959,1.989918
11054,0.994959,1.989918
11055,0.994959,1.989918
11056,0.994959,1.989918
11057,0.994959,1.989918
11058,0.994959,1.989918
11059,0.994959,1.989918
11060,0.994959,1.989918
11061,0.994959,1.989918
11062,0.994959,1.989918
11063,0.994959,1.989918
11064,0.994959,1.989918
11065,0.994959,1.989918
11066,0.994959,1.989918
11067,0.994959,1.989918
11068,0.994959,1.989918
11069,0.994959,1.989918
11070,0.994959,1.989918
11071,0.994959,1.989918
11072,0.994959,1.989918
11073,0.994959,1.989918
11074,0.994959,1.989918
11075,0.994959,1.989918
11076,0.994959,1.989918
11077,0.994959,1.989918
11078,0.994959,1.989918
11079,0.994959,1.989918
11080,0.994959,1.989918
11081,0.994959,1.989918
11082,0.994959,1.989918
11083,0.994959,1.989918
11084,0.994959,1.989918
11085,0.994959,1.989918
11086,0.994959,1.989918
11087,0.994959,1.989918
11088,0.994959,1.989918
11089,0.994959,1.989918
11090,0.994959,1.989918
11091,0.994959,1.989918
11092,0.994959,1.989918
11093,0.994959,1.989918
11094,0.994959,1.989918
11095,0.994959,1.989918
11096,0.994959,1.989918
11097,0.994959,1.989918
11098,0.994959,1.989918
11099,0.994959,1.989918
11100,0.994959,1.989918
11101,0.994959,1.989918
11102,0.994959,1.989918
11103,0.994959,1.989918
11104,0.994959,1.989918
11105,0.994959,1.989918
11106,0.994959,1.989918
11107,0.994959,1.989918
11108,0.994959,1.989918
11109,0.994959,1.989918
11110,0.994959,1.989918
11111,0.994959,1.989918
11112,0.994959,1.989918
11113,0.994959,1.989918
11114,0.994959,1.989918
11115,0.994959,1.989918
11116,0.994959,1.989918
11117,0.994959,1.989918
11118,0.994959,1.989918
11119,0.994959,1.989918
11120,0.994959,1.989918
11121,0.994959,1.989918
11122,0.994959,1.989918
11123,0.994959,1.989918
11124,0.994959,1.989918
11125,0.994959,1.989918
11126,0.994959,1.989918
11127,0.994959,1.989918
11128,0.994959,1.989918
11129,0.994959,1.989918
11130,0.994959,1.989918
11131,0.994959,1.989918
11132,0.994959,1.989918
11133,0.994959,1.989918
11134,0.994959,1.989918
11135,0.994959,1.989918
11136,0.994959,1.989918
11137,0.994959,1.989918
11138,0.994959,1.989918
11139,0.994959,1.989918
11140,0.994959,1.989918
11141,0.994959,1.989918
11142,0.994959,1.989918
11143,0.994959,1.989918
11144,0.994959,1.989918
11145,0.994959,1.989918
11146,0.994959,1.989918
11147,0.994959,1.989918
11148,0.994959,1.989918
11149,0.994959,1.989918
11150,0.994959,1.989918
11151,0.994959,1.989918
11152,0.994959,1.989918
11153,0.994959,1.989918
11154,0.994959,1.989918
11155,0.994959,1.989918
11156,0.994959,1.989918
11157,0.994959,1.989918
11158,0.994959,1.989918
11159,0.994959,1.989918
11160,0.994959,1.989918
11161,0.994959,1.989918
11162,0.994959,1.989918
11163,0.994959,1.989918
11164,0.994959,1.989918
11165,0.994959,1.989918
11166,0.994959,1.989918
11167,0.994959,1.989918
11168,0.994959,1.989918
11169,0.994959,1.989918
11170,0.994959,1.989918
11171,0.994959,1.989918
11172,0.994959,1.989918
11173,0.994959,1.989918
11174,0.994959,1.989918
11175,0.994959,1.989918
11176,0.994959,1.989918
11177,0.994959,1.989918
11178,0.994959,1.989918
11179,0.994959,1.989918
11180,0.994959,1.989918
11181,0.994959,1.989918
11182,0.994959,1.989918
11183,0.994959,1.989918
11184,0.994959,1.989918
11185,0.994959,1.989918
11186,0.994959,1.989918
11187,0.994959,1.989918
11188,0.994959,1.989918
11189,0.994959,1.989918
11190,0.994959,1.989918
11191,0.994959,1.989918
11192,0.994959,1.989918
11193,0.994959,1.989918
11194,0.994959,1.989918
11195,0.994959,1.989918
11196,0.994959,1.989918
11197,0.994959,1.989918
11198,0.994959,1.989918
11199,0.994959,1.989918
11200,0.994959,1.989918
11201,0.994959,1.989918
11202,0.994959,1.989918
11203,0.994959,1.989918
11204,0.994959,1.989918
11205,0.994959,1.989918
11206,0.994959,1.989918
11207,0.994959,1.989918
11208,0.994959,1.989918
11209,0.994959,1.989918
11210,0.994959,1.989918
11211,0.994959,1.989918
11212,0.994959,1.989918
11213,0.994959,1.989918
11214,0.994959,1.989918
11215,0.994959,1.989918
11216,0.994959,1.989918
11217,0.994959,1.989918
11218,0.994959,1.989918
11219,0.994959,1.989918
11220,0.994959,1.989918
11221,0.994959,1.989918
11222,0.994959,1.989918
11223,0.994959,1.989918
11224,0.994959,1.989918
11225,0.994959,1.989918
11226,0.994959,1.989918
11227,0.994959,1.989918
11228,0.994959,1.989918
11229,0.994959,1.989918
11230,0.994959,1.989918
11231,0.994959,1.989918
11232,0.994959,1.989918
11233,0.994959,1.989918
11234,0.994959,1.989918
11235,0.994959,1.989918
11236,0.994959,1.989918
11237,0.994959,1.989918
11238,0.994959,1.989918
11239,0.994959,1.989918
11240,0.994959,1.989918
11241,0.994959,1.989918
11242,0.994959,1.989918
11243,0.994959,1.989918
11244,0.994959,1.989918
11245,0.994959,1.989918
11246,0.994959,1.989918
11247,0.994959,1.989918
11248,0.994959,1.989918
11249,0.994959,1.989918
11250,0.994959,1.989918
11251,0.994959,1.989918
11252,0.994959,1.989918
11253,0.994959,1.989918
11254,0.994959,1.989918
11255,0.994959,1.989918
11256,0.994959,1.989918
11257,0.994959,1.989918
11258,0.994959,1.989918
11259,0.994959,1.989918
11260,0.994959,1.989918
11261,0.994959,1.989918
11262,0.994959,1.989918
11263,0.994959,1.989918
11264,0.994959,1.989918
11265,0.994959,1.989918
11266,0.994959,1.989918
11267,0.994959,1.989918
11268,0.994959,1.989918
11269,0.994959,1.989918
11270,0.994959,1.989918
11271,0.994959,1.989918
11272,0.994959,1.989918
11273,0.994959,1.989918
11274,0.994959,1.989918
11275,0.994959,1.989918
11276,0.994959,1.989918
11277,0.994959,1.989918
11278,0.994959,1.989918
11279,0.994959,1.989918
11280,0.994959,1.989918
11281,0.994959,1.989918
11282,0.994959,1.989918
11283,0.994959,1.989918
11284,0.994959,1.989918
11285,0.994959,1.989918
11286,0.994959,1.989918
11287,0.994959,1.989918
11288,0.994959,1.989918
11289,0.994959,1.989918
11290,0.994959,1.989918
11291,0.994959,1.989918
11292,0.994959,1.989918
11293,0.994959,1.989918
11294,0.994959,1.989918
11295,0.994959,1.989918
11296,0.994959,1.989918
11297,0.994959,1.989918
11298,0.994959,1.989918
11299,0.994959,1.989918
11300,0.994959,1.989918
11301,0.994959,1.989918
11302,0.994959,1.989918
11303,0.994959,1.989918
11304,0.994959,1.989918
11305,0.994959,1.989918
11306,0.994959,1.989918
11307,0.994959,1.989918
11308,0.994959,1.989918
11309,0.994959,1.989918
11310,0.994959,1.989918
11311,0.994959,1.989918
11312,0.994959,1.989918
11313,0.994959,1.989918
11314,0.994959,1.989918
11315,0.994959,1.989918
11316,0.994959,1.989918
11317,0.994959,1.989918
11318,0.994959,1.989918
11319,0.994959,1.989918
11320,0.994959,1.989918
11321,0.994959,1.989918
11322,0.994959,1.989918
11323,0.994959,1.989918
11324,0.994959,1.989918
11325,0.994959,1.989918
11326,0.994959,1.989918
11327,0.994959,1.989918
11328,0.994959,1.989918
11329,0.994959,1.989918
11330,0.994959,1.989918
11331,0.994959,1.989918
11332,0.994959,1.989918
11333,0.994959,1.989918
11334,0.994959,1.989918
11335,0.994959,1.989918
11336,0.994959,1.989918
11337,0.994959,1.989918
11338,0.994959,1.989918
11339,0.994959,1.989918
11340,0.994959,1.989918
11341,0.994959,1.989918
11342,0.994959,1.989918
11343,0.994959,1.989918
11344,0.994959,1.989918
11345,0.994959,1.989918
11346,0.994959,1.989918
11347,0.994959,1.989918
11348,0.994959,1.989918
11349,0.994959,1.989918
11350,0.994959,1.989918
11351,0.994959,1.989918
11352,0.994959,1.989918
11353,0.994959,1.989918
11354,0.994959,1.989918
11355,0.994959,1.989918
11356,0.994959,1.989918
11357,0.994959,1.989918
11358,0.994959,1.989918
11359,0.994959,1.989918
11360,0.994959,1.989918
11361,0.994959,1.989918
11362,0.994959,1.989918
11363,0.994959,1.989918
11364,0.994959,1.989918
11365,0.994959,1.989918
11366,0.994959,1.989918
11367,0.994959,1.989918
11368,0.994959,1.989918
11369,0.994959,1.989918
11370,0.994959,1.989918
11371,0.994959,1.989918
11372,0.994959,1.989918
11373,0.994959,1.989918
11374,0.994959,1.989918
11375,0.994959,1.989918
11376,0.994959,1.989918
11377,0.994959,1.989918
11378,0.994959,1.989918
11379,0.994959,1.989918
11380,0.994959,1.989918
11381,0.994959,1.989918
11382,0.994959,1.989918
11383,0.994959,1.989918
11384,0.994959,1.989918
11385,0.994959,1.989918
11386,0.994959,1.989918
11387,0.994959,1.989918
11388,0.994959,1.989918
11389,0.994959,1.989918
11390,0.994959,1.989918
11391,0.994959,1.989918
11392,0.994959,1.989918
11393,0.994959,1.989918
11394,0.994959,1.989918
11395,0.994959,1.989918
11396,0.994959,1.989918
11397,0.994959,1.989918
11398,0.994959,1.989918
11399,0.994959,1.989918
11400,0.994959,1.989918
11401,0.994959,1.989918
11402,0.994959,1.989918
11403,0.994959,1.989918
11404,0.994959,1.989918
11405,0.994959,1.989918
11406,0.994959,1.989918
11407,0.994959,1.989918
11408,0.994959,1.989918
11409,0.994959,1.989918
11410,0.994959,1.989918
11411,0.994959,1.989918
11412,0.994959,1.989918
11413,0.994959,1.989918
11414,0.994959,1.989918
11415,0.994959,1.989918
11416,0.994959,1.989918
11417,0.994959,1.989918
11418,0.994959,1.989918
11419,0.994959,1.989918
11420,0.994959,1.989918
11421,0.994959,1.989918
11422,0.994959,1.989918
11423,0.994959,1.989918
11424,0.994959,1.989918
11425,0.994959,1.989918
11426,0.994959,1.989918
11427,0.994959,1.989918
11428,0.994959,1.989918
11429,0.994959,1.989918
11430,0.994959,1.989918
11431,0.994959,1.989918
11432,0.994959,1.989918
11433,0.994959,1.989918
11434,0.994959,1.989918
11435,0.994959,1.989918
11436,0.994959,1.989918
11437,0.994959,1.989918
11438,0.994959,1.989918
11439,0.994959,1.989918
11440,0.994959,1.989918
11441,0.994959,1.989918
11442,0.994959,1.989918
11443,0.994959,1.989918
11444,0.994959,1.989918
11445,0.994959,1.989918
11446,0.994959,1.989918
11447,0.994959,1.989918
11448,0.994959,1.989918
11449,0.994959,1.989918
11450,0.994959,1.989918
11451,0.994959,1.989918
11452,0.994959,1.989918
11453,0.994959,1.989918
11454,0.994959,1.989918
11455,0.994959,1.989918
11456,0.994959,1.989918
11457,0.994959,1.989918
11458,0.994959,1.989918
11459,0.994959,1.989918
11460,0.994959,1.989918
11461,0.994959,1.989918
11462,0.994959,1.989918
11463,0.994959,1.989918
11464,0.994959,1.989918
11465,0.994959,1.989918
11466,0.994959,1.989918
11467,0.994959,1.989918
11468,0.994959,1.989918
11469,0.994959,1.989918
11470,0.994959,1.989918
11471,0.994959,1.989918
11472,0.994959,1.989918
11473,0.994959,1.989918
11474,0.994959,1.989918
11475,0.994959,1.989918
11476,0.994959,1.989918
11477,0.994959,1.989918
11478,0.994959,1.989918
11479,0.994959,1.989918
11480,0.994959,1.989918
11481,0.994959,1.989918
11482,0.994959,1.989918
11483,0.994959,1.989918
11484,0.994959,1.989918
11485,0.994959,1.989918
11486,0.994959,1.989918
11487,0.994959,1.989918
11488,0.994959,1.989918
11489,0.994959,1.989918
11490,0.994959,1.989918
11491,0.994959,1.989918
11492,0.994959,1.989918
11493,0.994959,1.989918
11494,0.994959,1.989918
11495,0.994959,1.989918
11496,0.994959,1.989918
11497,0.994959,1.989918
11498,0.994959,1.989918
11499,0.994959,1.989918
11500,0.994959,1.989918
11501,0.994959,1.989918
11502,0.994959,1.989918
11503,0.994959,1.989918
11504,0.994959,1.989918
11505,0.994959,1.989918
11506,0.994959,1.989918
11507,0.994959,1.989918
11508,0.994959,1.989918
11509,0.994959,1.989918
11510,0.994959,1.989918
11511,0.994959,1.989918
11512,0.994959,1.989918
11513,0.994959,1.989918
11514,0.994959,1.989918
11515,0.994959,1.989918
11516,0.994959,1.989918
11517,0.994959,1.989918
11518,0.994959,1.989918
11519,0.994959,1.989918
11520,0.994959,1.989918
11521,0.994959,1.989918
11522,0.994959,1.989918
11523,0.994959,1.989918
11524,0.994959,1.989918
11525,0.994959,1.989918
11526,0.994959,1.989918
11527,0.994959,1.989918
11528,0.994959,1.989918
11529,0.994959,1.989918
11530,0.994959,1.989918
11531,0.994959,1.989918
11532,0.994959,1.989918
11533,0.994959,1.989918
11534,0.994959,1.989918
11535,0.994959,1.989918
11536,0.994959,1.989918
11537,0.994959,1.989918
11538,0.994959,1.989918
11539,0.994959,1.989918
11540,0.994959,1.989918
11541,0.994959,1.989918
11542,0.994959,1.989918
11543,0.994959,1.989918
11544,0.994959,1.989918
11545,0.994959,1.989918
11546,0.994959,1.989918
11547,0.994959,1.989918
11548,0.994959,1.989918
11549,0.994959,1.989918
11550,0.994959,1.989918
11551,0.994959,1.989918
11552,0.994959,1.989918
11553,0.994959,1.989918
11554,0.994959,1.989918
11555,0.994959,1.989918
11556,0.994959,1.989918
11557,0.994959,1.989918
11558,0.994959,1.989918
11559,0.994959,1.989918
11560,0.994959,1.989918
11561,0.994959,1.989918
11562,0.994959,1.989918
11563,0.994959,1.989918
11564,0.994959,1.989918
11565,0.994959,1.989918
11566,0.994959,1.989918
11567,0.994959,1.989918
11568,0.994959,1.989918
11569,0.994959,1.989918
11570,0.994959,1.989918
11571,0.994959,1.989918
11572,0.994959,1.989918
11573,0.994959,1.989918
11574,0.994959,1.989918
11575,0.994959,1.989918
11576,0.994959,1.989918
11577,0.994959,1.989918
11578,0.994959,1.989918
11579,0.994959,1.989918
11580,0.994959,1.989918
11581,0.994959,1.989918
11582,0.994959,1.989918
11583,0.994959,1.989918
11584,0.994959,1.989918
11585,0.994959,1.989918
11586,0.994959,1.989918
11587,0.994959,1.989918
11588,0.994959,1.989918
11589,0.994959,1.989918
11590,0.994959,1.989918
11591,0.994959,1.989918
11592,0.994959,1.989918
11593,0.994959,1.989918
11594,0.994959,1.989918
11595,0.994959,1.989918
11596,0.994959,1.989918
11597,0.994959,1.989918
11598,0.994959,1.989918
11599,0.994959,1.989918
11600,0.994959,1.989918
11601,0.994959,1.989918
11602,0.994959,1.989918
11603,0.994959,1.989918
11604,0.994959,1.989918
11605,0.994959,1.989918
11606,0.994959,1.989918
11607,0.994959,1.989918
11608,0.994959,1.989918
11609,0.994959,1.989918
11610,0.994959,1.989918
11611,0.994959,1.989918
11612,0.994959,1.989918
11613,0.994959,1.989918
11614,0.994959,1.989918
11615,0.994959,1.989918
11616,0.994959,1.989918
11617,0.994959,1.989918
11618,0.994959,1.989918
11619,0.994959,1.989918
11620,0.994959,1.989918
11621,0.994959,1.989918
11622,0.994959,1.989918
11623,0.994959,1.989918
11624,0.994959,1.989918
11625,0.994959,1.989918
11626,0.994959,1.989918
11627,0.994959,1.989918
11628,0.994959,1.989918
11629,0.994959,1.989918
11630,0.994959,1.989918
11631,0.994959,1.989918
11632,0.994959,1.989918
11633,0.994959,1.989918
11634,0.994959,1.989918
11635,0.994959,1.989918
11636,0.994959,1.989918
11637,0.994959,1.989918
11638,0.994959,1.989918
11639,0.994959,1.989918
11640,0.994959,1.989918
11641,0.994959,1.989918
11642,0.994959,1.989918
11643,0.994959,1.989918
11644,0.994959,1.989918
11645,0.994959,1.989918
11646,0.994959,1.989918
11647,0.994959,1.989918
11648,0.994959,1.989918
11649,0.994959,1.989918
11650,0.994959,1.989918
11651,0.994959,1.989918
11652,0.994959,1.989918
11653,0.994959,1.989918
11654,0.994959,1.989918
11655,0.994959,1.989918
11656,0.994959,1.989918
11657,0.994959,1.989918
11658,0.994959,1.989918
11659,0.994959,1.989918
11660,0.994959,1.989918
11661,0.994959,1.989918
11662,0.994959,1.989918
11663,0.994959,1.989918
11664,0.994959,1.989918
11665,0.994959,1.989918
11666,0.994959,1.989918
11667,0.994959,1.989918
11668,0.994959,1.989918
11669,0.994959,1.989918
11670,0.994959,1.989918
11671,0.994959,1.989918
11672,0.994959,1.989918
11673,0.994959,1.989918
11674,0.994959,1.989918
11675,0.994959,1.989918
11676,0.994959,1.989918
11677,0.994959,1.989918
11678,0.994959,1.989918
11679,0.994959,1.989918
11680,0.994959,1.989918
11681,0.994959,1.989918
11682,0.994959,1.989918
11683,0.994959,1.989918
11684,0.994959,1.989918
11685,0.994959,1.989918
11686,0.994959,1.989918
11687,0.994959,1.989918
11688,0.994959,1.989918
11689,0.994959,1.989918
11690,0.994959,1.989918
11691,0.994959,1.989918
11692,0.994959,1.989918
11693,0.994959,1.989918
11694,0.994959,1.989918
11695,0.994959,1.989918
11696,0.994959,1.989918
11697,0.994959,1.989918
11698,0.994959,1.989918
11699,0.994959,1.989918
11700,0.994959,1.989918
11701,0.994959,1.989918
11702,0.994959,1.989918
11703,0.994959,1.989918
11704,0.994959,1.989918
11705,0.994959,1.989918
11706,0.994959,1.989918
11707,0.994959,1.989918
11708,0.994959,1.989918
11709,0.994959,1.989918
11710,0.994959,1.989918
11711,0.994959,1.989918
11712,0.994959,1.989918
11713,0.994959,1.989918
11714,0.994959,1.989918
11715,0.994959,1.989918
11716,0.994959,1.989918
11717,0.994959,1.989918
11718,0.994959,1.989918
11719,0.994959,1.989918
11720,0.994959,1.989918
11721,0.994959,1.989918
11722,0.994959,1.989918
11723,0.994959,1.989918
11724,0.994959,1.989918
11725,0.994959,1.989918
11726,0.994959,1.989918
11727,0.994959,1.989918
11728,0.994959,1.989918
11729,0.994959,1.989918
11730,0.994959,1.989918
11731,0.994959,1.989918
11732,0.994959,1.989918
11733,0.994959,1.989918
11734,0.994959,1.989918
11735,0.994959,1.989918
11736,0.994959,1.989918
11737,0.994959,1.989918
11738,0.994959,1.989918
11739,0.994959,1.989918
11740,0.994959,1.989918
11741,0.994959,1.989918
11742,0.994959,1.989918
11743,0.994959,1.989918
11744,0.994959,1.989918
11745,0.994959,1.989918
11746,0.994959,1.989918
11747,0.994959,1.989918
11748,0.994959,1.989918
11749,0.994959,1.989918
11750,0.994959,1.989918
11751,0.994959,1.989918
11752,0.994959,1.989918
11753,0.994959,1.989918
11754,0.994959,1.989918
11755,0.994959,1.989918
11756,0.994959,1.989918
11757,0.994959,1.989918
11758,0.994959,1.989918
11759,0.994959,1.989918
11760,0.994959,1.989918
11761,0.994959,1.989918
11762,0.994959,1.989918
11763,0.994959,1.989918
11764,0.994959,1.989918
11765,0.994959,1.989918
11766,0.994959,1.989918
11767,0.994959,1.989918
11768,0.994959,1.989918
11769,0.994959,1.989918
11770,0.994959,1.989918
11771,0.994959,1.989918
11772,0.994959,1.989918
11773,0.994959,1.989918
11774,0.994959,1.989918
11775,0.994959,1.989918
11776,0.994959,1.989918
11777,0.994959,1.989918
11778,0.994959,1.989918
11779,0.994959,1.989918
11780,0.994959,1.989918
11781,0.994959,1.989918
11782,0.994959,1.989918
11783,0.994959,1.989918
11784,0.994959,1.989918
11785,0.994959,1.989918
11786,0.994959,1.989918
11787,0.994959,1.989918
11788,0.994959,1.989918
11789,0.994959,1.989918
11790,0.994959,1.989918
11791,0.994959,1.989918
11792,0.994959,1.989918
11793,0.994959,1.989918
11794,0.994959,1.989918
11795,0.994959,1.989918
11796,0.994959,1.989918
11797,0.994959,1.989918
11798,0.994959,1.989918
11799,0.994959,1.989918
11800,0.994959,1.989918
11801,0.994959,1.989918
11802,0.994959,1.989918
11803,0.994959,1.989918
11804,0.994959,1.989918
11805,0.994959,1.989918
11806,0.994959,1.989918
11807,0.994959,1.989918
11808,0.994959,1.989918
11809,0.994959,1.989918
11810,0.994959,1.989918
11811,0.994959,1.989918
11812,0.994959,1.989918
11813,0.994959,1.989918
11814,0.994959,1.989918
11815,0.994959,1.989918
11816,0.994959,1.989918
11817,0.994959,1.989918
11818,0.994959,1.989918
11819,0.994959,1.989918
11820,0.994959,1.989918
11821,0.994959,1.989918
11822,0.994959,1.989918
11823,0.994959,1.989918
11824,0.994959,1.989918
11825,0.994959,1.989918
11826,0.994959,1.989918
11827,0.994959,1.989918
11828,0.994959,1.989918
11829,0.994959,1.989918
11830,0.994959,1.989918
11831,0.994959,1.989918
11832,0.994959,1.989918
11833,0.994959,1.989918
11834,0.994959,1.989918
11835,0.994959,1.989918
11836,0.994959,1.989918
11837,0.994959,1.989918
11838,0.994959,1.989918
11839,0.994959,1.989918
11840,0.994959,1.989918
11841,0.994959,1.989918
11842,0.994959,1.989918
11843,0.994959,1.989918
11844,0.994959,1.989918
11845,0.994959,1.989918
11846,0.994959,1.989918
11847,0.994959,1.989918
11848,0.994959,1.989918
11849,0.994959,1.989918
11850,0.994959,1.989918
11851,0.994959,1.989918
11852,0.994959,1.989918
11853,0.994959,1.989918
11854,0.994959,1.989918
11855,0.994959,1.989918
11856,0.994959,1.989918
11857,0.994959,1.989918
11858,0.994959,1.989918
11859,0.994959,1.989918
11860,0.994959,1.989918
11861,0.994959,1.989918
11862,0.994959,1.989918
11863,0.994959,1.989918
11864,0.994959,1.989918
11865,0.994959,1.989918
11866,0.994959,1.989918
11867,0.994959,1.989918
11868,0.994959,1.989918
11869,0.994959,1.989918
11870,0.994959,1.989918
11871,0.994959,1.989918
11872,0.994959,1.989918
11873,0.994959,1.989918
11874,0.994959,1.989918
11875,0.994959,1.989918
11876,0.994959,1.989918
11877,0.994959,1.989918
11878,0.994959,1.989918
11879,0.994959,1.989918
11880,0.994959,1.989918
11881,0.994959,1.989918
11882,0.994959,1.989918
11883,0.994959,1.989918
11884,0.994959,1.989918
11885,0.994959,1.989918
11886,0.994959,1.989918
11887,0.994959,1.989918
11888,0.994959,1.989918
11889,0.994959,1.989918
11890,0.994959,1.989918
11891,0.994959,1.989918
11892,0.994959,1.989918
11893,0.994959,1.989918
11894,0.994959,1.989918
11895,0.994959,1.989918
11896,0.994959,1.989918
11897,0.994959,1.989918
11898,0.994959,1.989918
11899,0.994959,1.989918
11900,0.994959,1.989918
11901,0.994959,1.989918
11902,0.994959,1.989918
11903,0.994959,1.989918
11904,0.994959,1.989918
11905,0.994959,1.989918
11906,0.994959,1.989918
11907,0.994959,1.989918
11908,0.994959,1.989918
11909,0.994959,1.989918
11910,0.994959,1.989918
11911,0.994959,1.989918
11912,0.994959,1.989918
11913,0.994959,1.989918
11914,0.994959,1.989918
11915,0.994959,1.989918
11916,0.994959,1.989918
11917,0.994959,1.989918
11918,0.994959,1.989918
11919,0.994959,1.989918
11920,0.994959,1.989918
11921,0.994959,1.989918
11922,0.994959,1.989918
11923,0.994959,1.989918
11924,0.994959,1.989918
11925,0.994959,1.989918
11926,0.994959,1.989918
11927,0.994959,1.989918
11928,0.994959,1.989918
11929,0.994959,1.989918
11930,0.994959,1.989918
11931,0.994959,1.989918
11932,0.994959,1.989918
11933,0.994959,1.989918
11934,0.994959,1.989918
