iteration,c1=3_c2=1,c1=2_c2=2,c1=1_c2=3,c1=0_c2=2,c1=2_c2=0
10128,1.028898,0.000000,29.919673,57.849427,142.714449
10129,1.028898,0.000000,29.919673,57.849427,142.714449
10130,1.028898,0.000000,29.919673,57.849427,142.714449
10131,1.028898,0.000000,29.919673,57.849427,142.714449
10132,1.028898,0.000000,29.919673,57.849427,142.714449
10133,1.028898,0.000000,29.919673,57.849427,142.714449
10134,1.028898,0.000000,29.919673,57.849427,142.714449
10135,1.028898,0.000000,29.919673,57.849427,142.714449
10136,1.028898,0.000000,29.919673,57.849427,142.714449
10137,1.028898,0.000000,29.919673,57.849427,142.714449
10138,1.028898,0.000000,29.919673,57.849427,142.714449
10139,1.028898,0.000000,29.919673,57.849427,142.714449
10140,1.028898,0.000000,29.919673,57.849427,142.714449
10141,1.028898,0.000000,29.919673,57.849427,142.714449
10142,1.028898,0.000000,29.919673,57.849427,142.714449
10143,1.028898,0.000000,29.919673,57.849427,142.714449
10144,1.028898,0.000000,29.919673,57.849427,142.714449
10145,1.028898,0.000000,29.919673,57.849427,142.714449
10146,1.028898,0.000000,29.919673,57.849427,142.714449
10147,1.028898,0.000000,29.919673,57.849427,142.714449
10148,1.028898,0.000000,29.919673,57.849427,142.714449
10149,1.028898,0.000000,29.919673,57.849427,142.714449
10150,1.028898,0.000000,29.919673,57.849427,142.714449
10151,1.028898,0.000000,29.919673,57.849427,142.714449
10152,1.028898,0.000000,29.919673,57.849427,142.714449
10153,1.028898,0.000000,29.919673,57.849427,142.714449
10154,1.028898,0.000000,29.919673,57.849427,142.714449
10155,1.028898,0.000000,29.919673,57.849427,142.714449
10156,1.025392,0.000000,29.919673,57.849427,142.714449
10157,1.025392,0.000000,29.919673,57.849427,142.714449
10158,1.025392,0.000000,29.919673,57.849427,142.714449
10159,1.025392,0.000000,29.919673,57.849427,142.714449
10160,1.025392,0.000000,29.919673,57.849427,142.714449
10161,1.025392,0.000000,29.919673,57.849427,142.714449
10162,1.024992,0.000000,29.919673,57.849427,142.714449
10163,1.024992,0.000000,29.919673,57.849427,142.714449
10164,1.024992,0.000000,29.919673,57.849427,142.714449
10165,1.024992,0.000000,29.919673,57.849427,142.714449
10166,1.024992,0.000000,29.919673,57.849427,142.714449
10167,1.024992,0.000000,29.919673,57.849427,142.714449
10168,1.024992,0.000000,29.919673,57.849427,142.714449
10169,1.024992,0.000000,29.919673,57.849427,142.714449
10170,1.024992,0.000000,29.919673,57.849427,142.714449
10171,1.024992,0.000000,29.919673,57.849427,142.714449
10172,1.024992,0.000000,29.919673,57.849427,142.714449
10173,1.024992,0.000000,29.919673,57.849427,142.714449
10174,1.024992,0.000000,29.919673,57.849427,142.714449
10175,1.024992,0.000000,29.919673,57.849427,142.714449
10176,1.024992,0.000000,29.919673,57.849427,142.714449
10177,1.024992,0.000000,29.919673,57.849427,142.714449
10178,1.024992,0.000000,29.919673,57.849427,142.714449
10179,1.024992,0.000000,29.919673,57.849427,142.714449
10180,1.024992,0.000000,29.919673,57.849427,142.714449
10181,1.024401,0.000000,29.919673,57.849427,142.714449
10182,1.024401,0.000000,29.919673,57.849427,142.714449
10183,1.024401,0.000000,29.919673,57.849427,142.714449
10184,1.024401,0.000000,29.919673,57.849427,142.714449
10185,1.024401,0.000000,29.919673,57.849427,142.714449
10186,1.024401,0.000000,29.919673,57.849427,142.714449
10187,1.024401,0.000000,29.919673,57.849427,142.714449
10188,1.018264,0.000000,29.919673,57.849427,142.714449
10189,1.018264,0.000000,29.919673,57.849427,142.714449
10190,1.013138,0.000000,29.919673,57.849427,142.714449
10191,1.013138,0.000000,29.919673,57.849427,142.714449
10192,1.013138,0.000000,29.919673,57.849427,142.714449
10193,1.013138,0.000000,29.919673,57.849427,142.714449
10194,1.013138,0.000000,29.919673,57.849427,142.714449
10195,1.013138,0.000000,29.919673,57.849427,142.714449
10196,1.013138,0.000000,29.919673,57.849427,142.714449
10197,1.011641,0.000000,29.919673,57.849427,142.714449
10198,1.009980,0.000000,29.919673,57.849427,142.714449
10199,1.009254,0.000000,29.919673,57.849427,142.714449
10200,1.009254,0.000000,29.919673,57.849427,142.714449
10201,1.009254,0.000000,29.919673,57.849427,142.714449
10202,1.009254,0.000000,29.919673,57.849427,142.714449
10203,1.009254,0.000000,29.919673,57.849427,142.714449
10204,1.009254,0.000000,29.919673,57.849427,142.714449
10205,1.009254,0.000000,29.919673,57.849427,142.714449
10206,1.009254,0.000000,29.919673,57.849427,142.714449
10207,1.008852,0.000000,29.919673,57.849427,142.714449
10208,1.005994,0.000000,29.919673,57.849427,142.714449
10209,1.005994,0.000000,29.919673,57.849427,142.714449
10210,1.005994,0.000000,29.919673,57.849427,142.714449
10211,1.005994,0.000000,29.919673,57.849427,142.714449
10212,1.005994,0.000000,29.919673,57.849427,142.714449
10213,1.003304,0.000000,29.919673,57.849427,142.714449
10214,1.003275,0.000000,29.919673,57.849427,142.714449
10215,1.003275,0.000000,29.919673,57.849427,142.714449
10216,1.003275,0.000000,29.919673,57.849427,142.714449
10217,1.003163,0.000000,29.919673,57.849427,142.714449
10218,1.003163,0.000000,29.919673,57.849427,142.714449
10219,1.003163,0.000000,29.919673,57.849427,142.714449
10220,1.002668,0.000000,29.919673,57.849427,142.714449
10221,1.002668,0.000000,29.919673,57.849427,142.714449
10222,1.002668,0.000000,29.919673,57.849427,142.714449
10223,1.002442,0.000000,29.919673,57.849427,142.714449
10224,1.002442,0.000000,29.919673,57.849427,142.714449
10225,1.002442,0.000000,29.919673,57.849427,142.714449
10226,1.002143,0.000000,29.919673,57.849427,142.714449
10227,1.002143,0.000000,29.919673,57.849427,142.714449
10228,1.002143,0.000000,29.919673,57.849427,142.714449
10229,1.002143,0.000000,29.919673,57.849427,142.714449
10230,1.002143,0.000000,29.919673,57.849427,142.714449
10231,1.002143,0.000000,29.919673,57.849427,142.714449
10232,1.002091,0.000000,29.919673,57.849427,142.714449
10233,1.001773,0.000000,29.919673,57.849427,142.714449
10234,1.001704,0.000000,29.919673,57.849427,142.714449
10235,1.001704,0.000000,29.919673,57.849427,142.714449
10236,1.001695,0.000000,29.919673,57.849427,142.714449
10237,1.000818,0.000000,29.919673,57.849427,142.714449
10238,1.000818,0.000000,29.919673,57.849427,142.714449
10239,1.000818,0.000000,29.919673,57.849427,142.714449
10240,1.000818,0.000000,29.919673,57.849427,142.714449
10241,1.000818,0.000000,29.919673,57.849427,142.714449
10242,1.000818,0.000000,29.919673,57.849427,142.714449
10243,1.000818,0.000000,29.919673,57.849427,142.714449
10244,1.000818,0.000000,29.919673,57.849427,142.714449
10245,1.000818,0.000000,29.919673,57.849427,142.714449
10246,1.000818,0.000000,29.919673,57.849427,142.714449
10247,1.000818,0.000000,29.919673,57.849427,142.714449
10248,1.000818,0.000000,29.919673,57.849427,142.714449
10249,1.000818,0.000000,29.919673,57.849427,142.714449
10250,1.000818,0.000000,29.919673,57.849427,142.714449
10251,1.000818,0.000000,29.919673,57.849427,142.714449
10252,1.000818,0.000000,29.919673,57.849427,142.714449
10253,1.000818,0.000000,29.919673,57.849427,142.714449
10254,1.000818,0.000000,29.919673,57.849427,142.714449
10255,1.000818,0.000000,29.919673,57.849427,142.714449
10256,1.000818,0.000000,29.919673,57.849427,142.714449
10257,1.000818,0.000000,29.919673,57.849427,142.714449
10258,1.000818,0.000000,29.919673,57.849427,142.714449
10259,1.000818,0.000000,29.919673,57.849427,142.714449
10260,0.999185,0.000000,29.919673,57.849427,142.714449
10261,0.999185,0.000000,29.919673,57.849427,142.714449
10262,0.999185,0.000000,29.919673,57.849427,142.714449
10263,0.999185,0.000000,29.919673,57.849427,142.714449
10264,0.999185,0.000000,29.919673,57.849427,142.714449
10265,0.998902,0.000000,29.919673,57.849427,142.714449
10266,0.998902,0.000000,29.919673,57.849427,142.714449
10267,0.998902,0.000000,29.919673,57.849427,142.714449
10268,0.998902,0.000000,29.919673,57.849427,142.714449
10269,0.998902,0.000000,29.919673,57.849427,142.714449
10270,0.998902,0.000000,29.919673,57.849427,142.714449
10271,0.998902,0.000000,29.919673,57.849427,142.714449
10272,0.998902,0.000000,29.919673,57.849427,142.714449
10273,0.998317,0.000000,29.919673,57.849427,142.714449
10274,0.998317,0.000000,29.919673,57.849427,142.714449
10275,0.998317,0.000000,29.919673,57.849427,142.714449
10276,0.998317,0.000000,29.919673,57.849427,142.714449
10277,0.998317,0.000000,29.919673,57.849427,142.714449
10278,0.997494,0.000000,29.919673,57.849427,142.714449
10279,0.997494,0.000000,29.919673,57.849427,142.714449
10280,0.997494,0.000000,29.919673,57.849427,142.714449
10281,0.996773,0.000000,29.919673,57.849427,142.714449
10282,0.996773,0.000000,29.919673,57.849427,142.714449
10283,0.996598,0.000000,29.919673,57.849427,142.714449
10284,0.996598,0.000000,29.919673,57.849427,142.714449
10285,0.996504,0.000000,29.919673,57.849427,142.714449
10286,0.995710,0.000000,29.919673,57.849427,142.714449
10287,0.995710,0.000000,29.919673,57.849427,142.714449
10288,0.995710,0.000000,29.919673,57.849427,142.714449
10289,0.995710,0.000000,29.919673,57.849427,142.714449
10290,0.995710,0.000000,29.919673,57.849427,142.714449
10291,0.995710,0.000000,29.919673,57.849427,142.714449
10292,0.995710,0.000000,29.919673,57.849427,142.714449
10293,0.995710,0.000000,29.919673,57.849427,142.714449
10294,0.995566,0.000000,29.919673,57.849427,142.714449
10295,0.995524,0.000000,29.919673,57.849427,142.714449
10296,0.995524,0.000000,29.919673,57.849427,142.714449
10297,0.995492,0.000000,29.919673,57.849427,142.714449
10298,0.995492,0.000000,29.919673,57.849427,142.714449
10299,0.995492,0.000000,29.919673,57.849427,142.714449
10300,0.995492,0.000000,29.919673,57.849427,142.714449
10301,0.995492,0.000000,29.919673,57.849427,142.714449
10302,0.995492,0.000000,29.919673,57.849427,142.714449
10303,0.995492,0.000000,29.919673,57.849427,142.714449
10304,0.995492,0.000000,29.919673,57.849427,142.714449
10305,0.995492,0.000000,29.919673,57.849427,142.714449
10306,0.995492,0.000000,29.919673,57.849427,142.714449
10307,0.995492,0.000000,29.919673,57.849427,142.714449
10308,0.995492,0.000000,29.919673,57.849427,142.714449
10309,0.995492,0.000000,29.919673,57.849427,142.714449
10310,0.995492,0.000000,29.919673,57.849427,142.714449
10311,0.995487,0.000000,29.919673,57.849427,142.714449
10312,0.995484,0.000000,29.919673,57.849427,142.714449
10313,0.995484,0.000000,29.919673,57.849427,142.714449
10314,0.995484,0.000000,29.919673,57.849427,142.714449
10315,0.995484,0.000000,29.919673,57.849427,142.714449
10316,0.995473,0.000000,29.919673,57.849427,142.714449
10317,0.995473,0.000000,29.919673,57.849427,142.714449
10318,0.995471,0.000000,29.919673,57.849427,142.714449
10319,0.995464,0.000000,29.919673,57.849427,142.714449
10320,0.995463,0.000000,29.919673,57.849427,142.714449
10321,0.995463,0.000000,29.919673,57.849427,142.714449
10322,0.995462,0.000000,29.919673,57.849427,142.714449
10323,0.995461,0.000000,29.919673,57.849427,142.714449
10324,0.995461,0.000000,29.919673,57.849427,142.714449
10325,0.995461,0.000000,29.919673,57.849427,142.714449
10326,0.995460,0.000000,29.919673,57.849427,142.714449
10327,0.995460,0.000000,29.919673,57.849427,142.714449
10328,0.995460,0.000000,29.919673,57.849427,142.714449
10329,0.995460,0.000000,29.919673,57.849427,142.714449
10330,0.995460,0.000000,29.919673,57.849427,142.714449
10331,0.995460,0.000000,29.919673,57.849427,142.714449
10332,0.995460,0.000000,29.919673,57.849427,142.714449
10333,0.995460,0.000000,29.919673,57.849427,142.714449
10334,0.995460,0.000000,29.919673,57.849427,142.714449
10335,0.995460,0.000000,29.919673,57.849427,142.714449
10336,0.995460,0.000000,29.919673,57.849427,142.714449
10337,0.995460,0.000000,29.919673,57.849427,142.714449
10338,0.995460,0.000000,29.919673,57.849427,142.714449
10339,0.995460,0.000000,29.919673,57.849427,142.714449
10340,0.995460,0.000000,29.919673,57.849427,142.714449
10341,0.995460,0.000000,29.919673,57.849427,142.714449
10342,0.995460,0.000000,29.919673,57.849427,142.714449
10343,0.995460,0.000000,29.919673,57.849427,142.714449
10344,0.995460,0.000000,29.919673,57.849427,142.714449
10345,0.995460,0.000000,29.919673,57.849427,142.714449
10346,0.995460,0.000000,29.919673,57.849427,142.714449
10347,0.995460,0.000000,29.919673,57.849427,142.714449
10348,0.995460,0.000000,29.919673,57.849427,142.714449
10349,0.995460,0.000000,29.919673,57.849427,142.714449
10350,0.995460,0.000000,29.919673,57.849427,142.714449
10351,0.995460,0.000000,29.919673,57.849427,142.714449
10352,0.995460,0.000000,29.919673,57.849427,142.714449
10353,0.995460,0.000000,29.919673,57.849427,142.714449
10354,0.995460,0.000000,29.919673,57.849427,142.714449
10355,0.995460,0.000000,29.919673,57.849427,142.714449
10356,0.995460,0.000000,29.919673,57.849427,142.714449
10357,0.995460,0.000000,29.919673,57.849427,142.714449
10358,0.995460,0.000000,29.919673,57.849427,142.714449
10359,0.995460,0.000000,29.919673,57.849427,142.714449
10360,0.995460,0.000000,29.919673,57.849427,142.714449
10361,0.995460,0.000000,29.919673,57.849427,142.714449
10362,0.995460,0.000000,29.919673,57.849427,142.714449
10363,0.995460,0.000000,29.919673,57.849427,142.714449
10364,0.995361,0.000000,29.919673,57.849427,142.714449
10365,0.995214,0.000000,29.919673,57.849427,142.714449
10366,0.995214,0.000000,29.919673,57.849427,142.714449
10367,0.995214,0.000000,29.919673,57.849427,142.714449
10368,0.995214,0.000000,29.919673,57.849427,142.714449
10369,0.995214,0.000000,29.919673,57.849427,142.714449
10370,0.995214,0.000000,29.919673,57.849427,142.714449
10371,0.995214,0.000000,29.919673,57.849427,142.714449
10372,0.995214,0.000000,29.919673,57.849427,142.714449
10373,0.995214,0.000000,29.919673,57.849427,142.714449
10374,0.995173,0.000000,29.919673,57.849427,142.714449
10375,0.995155,0.000000,29.919673,57.849427,142.714449
10376,0.995155,0.000000,29.919673,57.849427,142.714449
10377,0.995155,0.000000,29.919673,57.849427,142.714449
10378,0.995155,0.000000,29.919673,57.849427,142.714449
10379,0.995155,0.000000,29.919673,57.849427,142.714449
10380,0.995155,0.000000,29.919673,57.849427,142.714449
10381,0.995155,0.000000,29.919673,57.849427,142.714449
10382,0.995155,0.000000,29.919673,57.849427,142.714449
10383,0.995155,0.000000,29.919673,57.849427,142.714449
10384,0.995152,0.000000,29.919673,57.849427,142.714449
10385,0.995152,0.000000,29.919673,57.849427,142.714449
10386,0.995152,0.000000,29.919673,57.849427,142.714449
10387,0.995152,0.000000,29.919673,57.849427,142.714449
10388,0.995152,0.000000,29.919673,57.849427,142.714449
10389,0.995055,0.000000,29.919673,57.849427,142.714449
10390,0.995055,0.000000,29.919673,57.849427,142.714449
10391,0.995055,0.000000,29.919673,57.849427,142.714449
10392,0.995048,0.000000,29.919673,57.849427,142.714449
10393,0.995030,0.000000,29.919673,57.849427,142.714449
10394,0.995030,0.000000,29.919673,57.849427,142.714449
10395,0.995030,0.000000,29.919673,57.849427,142.714449
10396,0.995030,0.000000,29.919673,57.849427,142.714449
10397,0.995030,0.000000,29.919673,57.849427,142.714449
10398,0.995030,0.000000,29.919673,57.849427,142.714449
10399,0.995030,0.000000,29.919673,57.849427,142.714449
10400,0.995030,0.000000,29.919673,57.849427,142.714449
10401,0.995030,0.000000,29.919673,57.849427,142.714449
10402,0.995030,0.000000,29.919673,57.849427,142.714449
10403,0.995025,0.000000,29.919673,57.849427,142.714449
10404,0.995023,0.000000,29.919673,57.849427,142.714449
10405,0.995023,0.000000,29.919673,57.849427,142.714449
10406,0.995023,0.000000,29.919673,57.849427,142.714449
10407,0.995014,0.000000,29.919673,57.849427,142.714449
10408,0.995014,0.000000,29.919673,57.849427,142.714449
10409,0.995014,0.000000,29.919673,57.849427,142.714449
10410,0.995014,0.000000,29.919673,57.849427,142.714449
10411,0.995014,0.000000,29.919673,57.849427,142.714449
10412,0.995012,0.000000,29.919673,57.849427,142.714449
10413,0.995012,0.000000,29.919673,57.849427,142.714449
10414,0.995012,0.000000,29.919673,57.849427,142.714449
10415,0.995006,0.000000,29.919673,57.849427,142.714449
10416,0.995006,0.000000,29.919673,57.849427,142.714449
10417,0.995006,0.000000,29.919673,57.849427,142.714449
10418,0.995006,0.000000,29.919673,57.849427,142.714449
10419,0.995006,0.000000,29.919673,57.849427,142.714449
10420,0.995006,0.000000,29.919673,57.849427,142.714449
10421,0.995005,0.000000,29.919673,57.849427,142.714449
10422,0.995002,0.000000,29.919673,57.849427,142.714449
10423,0.995000,0.000000,29.919673,57.849427,142.714449
10424,0.994999,0.000000,29.919673,57.849427,142.714449
10425,0.994999,0.000000,29.919673,57.849427,142.714449
10426,0.994999,0.000000,29.919673,57.849427,142.714449
10427,0.994999,0.000000,29.919673,57.849427,142.714449
10428,0.994999,0.000000,29.919673,57.849427,142.714449
10429,0.994999,0.000000,29.919673,57.849427,142.714449
10430,0.994999,0.000000,29.919673,57.849427,142.714449
10431,0.994999,0.000000,29.919673,57.849427,142.714449
10432,0.994999,0.000000,29.919673,57.849427,142.714449
10433,0.994999,0.000000,29.919673,57.849427,142.714449
10434,0.994999,0.000000,29.919673,57.849427,142.714449
10435,0.994999,0.000000,29.919673,57.849427,142.714449
10436,0.994999,0.000000,29.919673,57.849427,142.714449
10437,0.994999,0.000000,29.919673,57.849427,142.714449
10438,0.994999,0.000000,29.919673,57.849427,142.714449
10439,0.994999,0.000000,29.919673,57.849427,142.714449
10440,0.994996,0.000000,29.919673,57.849427,142.714449
10441,0.994996,0.000000,29.919673,57.849427,142.714449
10442,0.994996,0.000000,29.919673,57.849427,142.714449
10443,0.994992,0.000000,29.919673,57.849427,142.714449
10444,0.994992,0.000000,29.786991,57.849427,142.714449
10445,0.994992,0.000000,29.786991,57.849427,142.714449
10446,0.994992,0.000000,29.375810,57.849427,142.714449
10447,0.994991,0.000000,29.375810,57.849427,142.714449
10448,0.994991,0.000000,29.375810,57.849427,142.714449
10449,0.994991,0.000000,29.375810,57.849427,142.714449
10450,0.994988,0.000000,29.375810,57.849427,142.714449
10451,0.994988,0.000000,29.375810,57.849427,142.714449
10452,0.994988,0.000000,29.375810,57.849427,142.714449
10453,0.994988,0.000000,29.375810,57.849427,142.714449
10454,0.994988,0.000000,29.375810,57.849427,142.714449
10455,0.994988,0.000000,29.375810,57.849427,142.714449
10456,0.994988,0.000000,29.370306,57.849427,142.714449
10457,0.994988,0.000000,29.370306,57.849427,142.714449
10458,0.994988,0.000000,29.370306,57.849427,142.714449
10459,0.994988,0.000000,29.370306,57.849427,142.714449
10460,0.994987,0.000000,29.370306,57.849427,142.714449
10461,0.994987,0.000000,29.370306,57.849427,142.714449
10462,0.994987,0.000000,29.370306,57.849427,142.714449
10463,0.994985,0.000000,29.370306,57.849427,142.714449
10464,0.994984,0.000000,29.370306,57.849427,142.714449
10465,0.994983,0.000000,29.370306,57.849427,142.714449
10466,0.994983,0.000000,29.370306,57.849427,142.714449
10467,0.994983,0.000000,29.370306,57.849427,142.714449
10468,0.994983,0.000000,29.370306,57.849427,142.714449
10469,0.994983,0.000000,29.370306,57.849427,142.714449
10470,0.994982,0.000000,29.370306,57.849427,142.714449
10471,0.994982,0.000000,29.370306,57.849427,142.714449
10472,0.994976,0.000000,29.370306,57.849427,142.714449
10473,0.994975,0.000000,29.370306,57.849427,142.714449
10474,0.994975,0.000000,29.370306,57.849427,142.714449
10475,0.994975,0.000000,29.370306,57.849427,142.714449
10476,0.994975,0.000000,29.370306,57.849427,142.714449
10477,0.994972,0.000000,29.370306,57.849427,142.714449
10478,0.994972,0.000000,29.294164,57.849427,142.714449
10479,0.994972,0.000000,29.294164,57.849427,142.714449
10480,0.994971,0.000000,29.250584,57.849427,142.714449
10481,0.994969,0.000000,29.250584,57.849427,142.714449
10482,0.994969,0.000000,29.250584,57.849427,142.714449
10483,0.994968,0.000000,29.250584,57.849427,142.714449
10484,0.994967,0.000000,29.197692,57.849427,142.714449
10485,0.994966,0.000000,29.197692,57.849427,142.714449
10486,0.994965,0.000000,29.176618,57.849427,142.714449
10487,0.994965,0.000000,29.092232,57.849427,142.714449
10488,0.994965,0.000000,29.092232,57.849427,142.714449
10489,0.994965,0.000000,29.023034,57.849427,142.714449
10490,0.994965,0.000000,29.023034,57.849427,142.714449
10491,0.994965,0.000000,29.023034,57.849427,142.714449
10492,0.994964,0.000000,29.023034,57.849427,142.714449
10493,0.994964,0.000000,28.989947,57.849427,142.714449
10494,0.994964,0.000000,28.989947,57.849427,142.714449
10495,0.994964,0.000000,28.989947,57.849427,142.714449
10496,0.994964,0.000000,28.989947,57.849427,142.714449
10497,0.994964,0.000000,28.989947,57.849427,142.714449
10498,0.994964,0.000000,28.989947,57.849427,142.714449
10499,0.994964,0.000000,28.989947,57.849427,142.714449
10500,0.994963,0.000000,28.989947,57.849427,142.714449
10501,0.994963,0.000000,28.989947,57.849427,142.714449
10502,0.994963,0.000000,28.989947,57.849427,142.714449
10503,0.994963,0.000000,28.989947,57.849427,142.714449
10504,0.994963,0.000000,28.989947,57.849427,142.714449
10505,0.994963,0.000000,28.989947,57.849427,142.714449
10506,0.994963,0.000000,28.989947,57.849427,142.714449
10507,0.994963,0.000000,28.989947,57.849427,142.714449
10508,0.994963,0.000000,28.989947,57.849427,142.714449
10509,0.994963,0.000000,28.989947,57.849427,142.714449
10510,0.994963,0.000000,28.989947,57.849427,142.714449
10511,0.994963,0.000000,28.989947,57.849427,142.714449
10512,0.994963,0.000000,28.989947,57.849427,142.714449
10513,0.994963,0.000000,28.989947,57.849427,142.714449
10514,0.994963,0.000000,28.971655,57.849427,142.714449
10515,0.994962,0.000000,28.971655,57.849427,142.714449
10516,0.994962,0.000000,28.971655,57.849427,142.714449
10517,0.994962,0.000000,28.971655,57.849427,142.714449
10518,0.994962,0.000000,28.971655,57.849427,142.714449
10519,0.994962,0.000000,28.971655,57.849427,142.714449
10520,0.994962,0.000000,28.966761,57.849427,142.714449
10521,0.994962,0.000000,28.966761,57.849427,142.714449
10522,0.994962,0.000000,28.966761,57.849427,142.714449
10523,0.994962,0.000000,28.966761,57.849427,142.714449
10524,0.994962,0.000000,28.966761,57.849427,142.714449
10525,0.994962,0.000000,28.966761,57.849427,142.714449
10526,0.994962,0.000000,28.966761,57.849427,142.714449
10527,0.994962,0.000000,28.966761,57.849427,142.714449
10528,0.994962,0.000000,28.966761,57.849427,142.714449
10529,0.994962,0.000000,28.966761,57.849427,142.714449
10530,0.994962,0.000000,28.966761,57.849427,142.714449
10531,0.994962,0.000000,28.966761,57.849427,142.714449
10532,0.994962,0.000000,28.966761,57.849427,142.714449
10533,0.994962,0.000000,28.966761,57.849427,142.714449
10534,0.994962,0.000000,28.966761,57.849427,142.714449
10535,0.994962,0.000000,28.966761,57.849427,142.714449
10536,0.994962,0.000000,28.966761,57.849427,142.714449
10537,0.994962,0.000000,28.966761,57.849427,142.714449
10538,0.994962,0.000000,28.966761,57.849427,142.714449
10539,0.994962,0.000000,28.966761,57.849427,142.714449
10540,0.994962,0.000000,28.966761,57.849427,142.714449
10541,0.994962,0.000000,28.966761,57.849427,142.714449
10542,0.994962,0.000000,28.966761,57.849427,142.714449
10543,0.994961,0.000000,28.966761,57.849427,142.714449
10544,0.994961,0.000000,28.935276,57.849427,142.714449
10545,0.994961,0.000000,28.935276,57.849427,142.714449
10546,0.994961,0.000000,28.935276,57.849427,142.714449
10547,0.994961,0.000000,28.928495,57.849427,142.714449
10548,0.994961,0.000000,28.928495,57.849427,142.714449
10549,0.994961,0.000000,28.928495,57.849427,142.714449
10550,0.994961,0.000000,28.928495,57.849427,142.714449
10551,0.994961,0.000000,28.928495,57.849427,142.714449
10552,0.994961,0.000000,28.928495,57.849427,142.714449
10553,0.994961,0.000000,28.928495,57.849427,142.714449
10554,0.994961,0.000000,28.928495,57.849427,142.714449
10555,0.994961,0.000000,28.928495,57.849427,142.714449
10556,0.994960,0.000000,28.927978,57.849427,142.714449
10557,0.994960,0.000000,28.927978,57.849427,142.714449
10558,0.994960,0.000000,28.927978,57.849427,142.714449
10559,0.994960,0.000000,28.927922,57.849427,142.714449
10560,0.994960,0.000000,28.927922,57.849427,142.714449
10561,0.994960,0.000000,28.927334,57.849427,142.714449
10562,0.994960,0.000000,28.927334,57.849427,142.714449
10563,0.994960,0.000000,28.927334,57.849427,142.714449
10564,0.994960,0.000000,28.927334,57.849427,142.714449
10565,0.994960,0.000000,28.927334,57.849427,142.714449
10566,0.994960,0.000000,28.927334,57.849427,142.714449
10567,0.994960,0.000000,28.927334,57.849427,142.714449
10568,0.994960,0.000000,28.927334,57.849427,142.714449
10569,0.994960,0.000000,28.927327,57.849427,142.714449
10570,0.994960,0.000000,28.927327,57.849427,142.714449
10571,0.994960,0.000000,28.927327,57.849427,142.714449
10572,0.994960,0.000000,28.927327,57.849427,142.714449
10573,0.994960,0.000000,28.927327,57.849427,142.714449
10574,0.994960,0.000000,28.927327,57.849427,142.714449
10575,0.994960,0.000000,28.927327,57.849427,142.714449
10576,0.994960,0.000000,28.927327,57.849427,142.714449
10577,0.994960,0.000000,28.927327,57.849427,142.714449
10578,0.994960,0.000000,28.927268,57.849427,142.714449
10579,0.994960,0.000000,28.927268,57.849427,142.714449
10580,0.994960,0.000000,28.927268,57.849427,142.714449
10581,0.994960,0.000000,28.927268,57.849427,142.714449
10582,0.994960,0.000000,28.927268,57.849427,142.714449
10583,0.994960,0.000000,28.927268,57.849427,142.714449
10584,0.994960,0.000000,28.927268,57.849427,142.714449
10585,0.994960,0.000000,28.927268,57.849427,142.714449
10586,0.994959,0.000000,28.926394,57.849427,142.714449
10587,0.994959,0.000000,28.926096,57.849427,142.714449
10588,0.994959,0.000000,28.926096,57.849427,142.714449
10589,0.994959,0.000000,28.926015,57.849427,142.714449
10590,0.994959,0.000000,28.925854,57.849427,142.714449
10591,0.994959,0.000000,28.925819,57.849427,142.714449
10592,0.994959,0.000000,28.925819,57.849427,142.714449
10593,0.994959,0.000000,28.925819,57.849427,142.714449
10594,0.994959,0.000000,28.925819,57.849427,142.714449
10595,0.994959,0.000000,28.925819,57.849427,142.714449
10596,0.994959,0.000000,28.925727,57.849427,142.714449
10597,0.994959,0.000000,28.925717,57.849427,142.714449
10598,0.994959,0.000000,28.925608,57.849427,142.714449
10599,0.994959,0.000000,28.925608,57.849427,142.714449
10600,0.994959,0.000000,28.925608,57.849427,142.714449
10601,0.994959,0.000000,28.925608,57.849427,142.714449
10602,0.994959,0.000000,28.925608,57.849427,142.714449
10603,0.994959,0.000000,28.925608,57.849427,142.714449
10604,0.994959,0.000000,28.925608,57.849427,142.714449
10605,0.994959,0.000000,28.925608,57.849427,142.714449
10606,0.994959,0.000000,28.925608,57.849427,142.714449
10607,0.994959,0.000000,28.925608,57.849427,142.714449
10608,0.994959,0.000000,28.925608,57.849427,142.714449
10609,0.994959,0.000000,28.925608,57.849427,142.714449
10610,0.994959,0.000000,28.925608,57.849427,142.714449
10611,0.994959,0.000000,28.925608,57.849427,142.714449
10612,0.994959,0.000000,28.925608,57.849427,142.714449
10613,0.994959,0.000000,28.925608,57.849427,142.714449
10614,0.994959,0.000000,28.925608,57.849427,142.714449
10615,0.994959,0.000000,28.925608,57.849427,142.714449
10616,0.994959,0.000000,28.925608,57.849427,142.714449
10617,0.994959,0.000000,28.925608,57.849427,142.714449
10618,0.994959,0.000000,28.925608,57.849427,142.714449
10619,0.994959,0.000000,28.925608,57.849427,142.714449
10620,0.994959,0.000000,28.925608,57.849427,142.714449
10621,0.994959,0.000000,28.925608,57.849427,142.714449
10622,0.994959,0.000000,28.925608,57.849427,142.714449
10623,0.994959,0.000000,28.925608,57.849427,142.714449
10624,0.994959,0.000000,28.925608,57.849427,142.714449
10625,0.994959,0.000000,28.925608,57.849427,142.714449
